# Program:featureCounts v1.6.4; Command:"featureCounts" "-p" "-B" "-C" "-M" "-O" "-T" "8" "-F" "SAF" "-a" "merge_macs_BSF_G/merge_macs_BSF_G.SAF" "-o" "merge_macs_BSF_G/merge_macs_BSF_G_counts.txt" "/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted.bam" "/cluster/majf_lab/mtinti/UTR/BSF_06/res4/BSF_06/BSF_06_sorted.bam" "/cluster/majf_lab/mtinti/UTR/BSF_07/res4/BSF_07/BSF_07_sorted.bam" "/cluster/majf_lab/mtinti/UTR/BSF_08/res4/BSF_08/BSF_08_sorted.bam" "/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted_F.bam" "/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted_R.bam" "/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted_FR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted_RR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_06/res4/BSF_06/BSF_06_sorted_F.bam" "/cluster/majf_lab/mtinti/UTR/BSF_06/res4/BSF_06/BSF_06_sorted_R.bam" "/cluster/majf_lab/mtinti/UTR/BSF_06/res4/BSF_06/BSF_06_sorted_FR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_06/res4/BSF_06/BSF_06_sorted_RR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_07/res4/BSF_07/BSF_07_sorted_F.bam" "/cluster/majf_lab/mtinti/UTR/BSF_07/res4/BSF_07/BSF_07_sorted_R.bam" "/cluster/majf_lab/mtinti/UTR/BSF_07/res4/BSF_07/BSF_07_sorted_FR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_07/res4/BSF_07/BSF_07_sorted_RR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_08/res4/BSF_08/BSF_08_sorted_F.bam" "/cluster/majf_lab/mtinti/UTR/BSF_08/res4/BSF_08/BSF_08_sorted_R.bam" "/cluster/majf_lab/mtinti/UTR/BSF_08/res4/BSF_08/BSF_08_sorted_FR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_08/res4/BSF_08/BSF_08_sorted_RR.bam" 
Geneid	Chr	Start	End	Strand	Length	/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted.bam	/cluster/majf_lab/mtinti/UTR/BSF_06/res4/BSF_06/BSF_06_sorted.bam	/cluster/majf_lab/mtinti/UTR/BSF_07/res4/BSF_07/BSF_07_sorted.bam	/cluster/majf_lab/mtinti/UTR/BSF_08/res4/BSF_08/BSF_08_sorted.bam	/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted_F.bam	/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted_R.bam	/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted_FR.bam	/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted_RR.bam	/cluster/majf_lab/mtinti/UTR/BSF_06/res4/BSF_06/BSF_06_sorted_F.bam	/cluster/majf_lab/mtinti/UTR/BSF_06/res4/BSF_06/BSF_06_sorted_R.bam	/cluster/majf_lab/mtinti/UTR/BSF_06/res4/BSF_06/BSF_06_sorted_FR.bam	/cluster/majf_lab/mtinti/UTR/BSF_06/res4/BSF_06/BSF_06_sorted_RR.bam	/cluster/majf_lab/mtinti/UTR/BSF_07/res4/BSF_07/BSF_07_sorted_F.bam	/cluster/majf_lab/mtinti/UTR/BSF_07/res4/BSF_07/BSF_07_sorted_R.bam	/cluster/majf_lab/mtinti/UTR/BSF_07/res4/BSF_07/BSF_07_sorted_FR.bam	/cluster/majf_lab/mtinti/UTR/BSF_07/res4/BSF_07/BSF_07_sorted_RR.bam	/cluster/majf_lab/mtinti/UTR/BSF_08/res4/BSF_08/BSF_08_sorted_F.bam	/cluster/majf_lab/mtinti/UTR/BSF_08/res4/BSF_08/BSF_08_sorted_R.bam	/cluster/majf_lab/mtinti/UTR/BSF_08/res4/BSF_08/BSF_08_sorted_FR.bam	/cluster/majf_lab/mtinti/UTR/BSF_08/res4/BSF_08/BSF_08_sorted_RR.bam
NA_peak_138	TP26P4-5g04.p1k	1409	1847	.	439	246	557	536	624	0	7	2	6	0	1	8	14	0	2	7	15	2	6	8	8
NA_peak_139	TP26P4-5g04.p1k	3329	3748	.	420	1090	1620	1216	1484	9	8	5	0	17	2	13	1	6	1	8	0	14	3	13	2
NA_peak_140	TP26P4-5g04.p1k	3831	4194	.	364	592	950	723	994	1	1	7	20	1	0	17	15	1	0	7	16	3	0	16	26
NA_peak_141	TP26P4-5g04.p1k	7929	8778	.	850	224	539	391	527	0	0	7	8	22	5	18	7	1	1	15	21	6	1	20	13
NA_peak_142	TP26P4-5g04.p1k	10309	11184	.	876	65	791	163	119	0	0	1	1	0	0	20	18	0	0	2	6	0	0	1	9
NA_peak_143	TP26P4-6c09.p1k	2978	3297	.	320	22	30	31	42	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_144	TP26P4-6c09.p1k	4330	4910	.	581	188	219	221	458	0	0	0	6	0	0	2	5	0	0	0	3	0	0	3	5
NA_peak_145	TP26P4-6c09.p1k	5179	6247	.	1069	806	3480	634	2284	8	13	26	28	6	98	23	17	0	4	26	17	5	70	45	42
NA_peak_146	TP26P4-6c09.p1k	7877	8195	.	319	326	551	370	589	25	7	0	0	38	14	0	0	21	12	0	0	33	13	0	0
NA_peak_147	TP26P4-6c09.p1k	8698	9369	.	672	1285	1988	1690	2555	0	0	59	64	0	0	69	79	0	0	75	79	1	0	121	121
NA_peak_148	TP26P4-6c09.p1k	9758	10086	.	329	632	995	706	587	17	56	0	0	24	53	0	0	13	33	0	0	22	38	0	0
NA_peak_149	TP26P4-6c09.p1k	12262	12884	.	623	848	2126	1367	1398	4	0	24	9	0	0	108	31	0	0	59	14	0	0	65	14
NA_peak_150	TP26P4-6c09.p1k	15322	15951	.	630	979	663	1619	1412	6	2	0	0	1	3	0	0	5	4	0	0	0	2	0	0
NA_peak_151	TP26P4-6c09.p1k	23652	24148	.	497	60	162	95	159	3	5	0	0	4	17	0	0	0	11	0	0	7	15	0	0
NA_peak_152	TP29O12a-1b01.p1k	562	883	.	322	44	72	67	83	0	1	5	1	5	2	2	3	3	0	1	2	5	1	1	2
NA_peak_153	TP29O12a-1b01.p1k	2090	2511	.	422	231	449	492	529	8	10	1	2	3	19	0	2	4	25	0	0	4	27	0	1
NA_peak_154	TP29O12a-1b01.p1k	2580	3290	.	711	704	1996	1862	2172	4	4	5	11	2	5	4	21	0	4	7	25	2	10	8	35
NA_peak_155	TP29O12a-1b01.p1k	4301	4673	.	373	1091	1559	1298	1554	12	5	0	0	19	1	1	0	14	6	0	0	19	2	8	0
NA_peak_156	TP29O12a-1b01.p1k	4980	5294	.	315	1380	1554	1244	1619	3	12	29	27	1	2	6	29	1	1	2	28	13	0	6	49
NA_peak_157	TP29O12a-1b01.p1k	6690	7967	.	1278	169	1154	974	1101	0	0	2	4	10	7	13	18	9	2	5	16	8	4	14	24
NA_peak_158	TP29O12a-1b01.p1k	8465	9409	.	945	1137	1765	1985	2478	2	13	0	2	0	3	0	0	0	4	0	1	2	4	0	0
NA_peak_159	TP29O12a-1b01.p1k	18966	19617	.	652	237	597	426	517	0	1	0	0	0	3	0	0	0	1	0	0	0	3	0	0
NA_peak_160	TP29O12a-1b01.p1k	23976	24420	.	445	985	1036	1011	1468	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_161	TP29O12a-1b01.p1k	24645	24976	.	332	572	649	606	876	0	0	13	14	0	0	28	4	0	0	30	2	0	0	38	7
NA_peak_162	TP29O12a-1b01.p1k	25764	26093	.	330	618	1109	581	518	14	10	1	0	55	0	0	0	31	0	0	1	22	0	0	0
NA_peak_163	TP29O12a-1b01.p1k	26235	26548	.	314	577	1037	530	501	0	0	20	20	0	0	0	72	1	0	0	39	0	0	1	30
NA_peak_164	TP3F6-6f06.p1k	144	595	.	452	60	91	25	142	0	0	1	2	0	0	0	6	0	0	0	1	0	0	0	2
NA_peak_165	TP3F6-6f06.p1k	2277	4299	.	2023	2225	5073	3115	6035	25	53	29	16	70	22	5	93	47	19	12	48	81	19	15	101
NA_peak_166	TP3F6-6f06.p1k	10963	11825	.	863	23	88	195	84	0	2	0	2	8	2	2	1	8	0	0	8	5	1	0	4
NA_peak_167	TP3F6-6f06.p1k	16510	18371	.	1862	2733	8018	9920	7371	64	45	31	48	103	118	89	96	85	162	129	82	40	133	118	37
NA_peak_168	TP3F6-6f06.p1k	20430	20938	.	509	116	104	203	1022	0	4	5	0	0	1	6	0	1	4	6	1	3	29	60	0
NA_peak_169	TP3F6-6h01.p1k	524	2787	.	2264	2451	5432	5124	4861	0	0	22	18	1	0	39	23	0	0	27	47	0	0	54	36
NA_peak_170	TP3F6-6h01.p1k	5294	5733	.	440	409	494	443	496	0	1	9	5	0	0	5	0	0	0	9	1	0	0	8	0
NA_peak_171	TP3F6-6h01.p1k	9085	9920	.	836	2341	4038	1966	2959	3	67	83	0	4	89	124	7	3	62	56	4	1	84	104	9
NA_peak_172	TP3F6-6h01.p1k	12181	13262	.	1082	1725	3461	2477	6153	42	35	31	50	55	67	69	46	15	58	74	17	89	108	153	68
NA_peak_173	TPB1C9-1a08.q1k	438	950	.	513	62	134	108	144	0	2	0	0	0	4	0	0	0	1	0	0	2	7	0	0
NA_peak_174	TPB1C9-1a08.q1k	7305	7728	.	424	1454	3075	1216	773	10	39	0	0	11	70	2	0	6	12	0	0	7	14	0	0
NA_peak_175	TPB1C9-1a08.q1k	8393	8893	.	501	977	1620	374	1805	0	0	17	6	0	0	10	2	0	0	4	0	0	1	45	0
NA_peak_176	Tb927_01_v5.1	4445	4941	.	497	1012	1842	1647	1982	3	9	7	3	11	2	1	5	7	1	5	1	4	7	5	5
NA_peak_177	Tb927_01_v5.1	34851	37561	.	2711	25	573	380	1534	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
NA_peak_178	Tb927_01_v5.1	37892	39145	.	1254	28	265	163	634	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
NA_peak_179	Tb927_01_v5.1	39346	39752	.	407	0	143	104	337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
NA_peak_180	Tb927_01_v5.1	44993	45815	.	823	6581	12860	7783	10600	91	149	148	117	294	206	201	202	189	135	111	113	274	172	157	167
NA_peak_181	Tb927_01_v5.1	46529	47440	.	912	1929	3945	3535	4290	86	44	26	21	64	52	44	47	82	38	39	38	133	62	49	47
NA_peak_182	Tb927_01_v5.1	47875	48727	.	853	2394	4295	5169	5816	37	29	2	9	44	26	16	6	51	16	16	2	75	33	19	5
NA_peak_183	Tb927_01_v5.1	48861	50096	.	1236	3447	5582	5383	7445	31	15	19	14	33	22	21	12	29	15	21	17	26	22	36	14
NA_peak_184	Tb927_01_v5.1	50130	51089	.	960	3599	6078	6377	7073	89	51	72	106	243	63	70	165	256	78	76	145	267	30	125	183
NA_peak_185	Tb927_01_v5.1	52079	53493	.	1415	1220	2679	2826	3542	8	3	4	13	10	6	2	6	17	1	1	7	19	7	0	11
NA_peak_186	Tb927_01_v5.1	54048	54746	.	699	1562	1774	1866	2431	6	17	5	9	6	8	16	26	10	6	25	31	15	12	42	26
NA_peak_187	Tb927_01_v5.1	55781	56538	.	758	1032	2073	2380	2100	3	7	16	5	2	4	5	16	1	8	7	10	1	5	23	20
NA_peak_188	Tb927_01_v5.1	60141	61723	.	1583	4881	10688	11196	10377	111	134	217	90	351	165	101	117	363	87	50	185	340	128	45	205
NA_peak_189	Tb927_01_v5.1	62655	63162	.	508	1221	2294	1889	2500	20	6	3	3	23	20	3	0	16	18	1	1	42	17	2	2
NA_peak_190	Tb927_01_v5.1	63172	64249	.	1078	2377	4309	3401	5163	43	48	61	44	53	44	104	91	48	48	69	79	60	53	137	120
NA_peak_191	Tb927_01_v5.1	66911	67948	.	1038	4070	6221	5171	6724	51	77	19	8	101	33	3	0	98	37	0	0	127	38	1	0
NA_peak_192	Tb927_01_v5.1	73174	73573	.	400	343	721	532	887	0	0	1	1	0	0	1	1	0	0	2	0	0	0	2	1
NA_peak_193	Tb927_01_v5.1	73685	74374	.	690	1221	2140	1676	2448	6	21	10	10	7	4	26	38	8	6	17	18	6	14	31	19
NA_peak_194	Tb927_01_v5.1	74410	74724	.	315	824	929	806	1166	0	0	24	9	0	0	11	17	0	0	5	11	0	1	10	18
NA_peak_195	Tb927_01_v5.1	76866	79969	.	3104	4469	10603	7039	10778	63	83	41	47	60	107	67	79	69	96	55	62	101	136	102	92
NA_peak_196	Tb927_01_v5.1	80155	80468	.	314	354	538	558	744	18	16	0	0	60	13	0	0	49	15	0	0	73	11	0	0
NA_peak_197	Tb927_01_v5.1	82246	82548	.	303	696	1199	1356	1150	0	1	30	12	0	0	57	9	0	0	47	15	0	0	48	16
NA_peak_198	Tb927_01_v5.1	82795	83543	.	749	2767	3757	3178	4200	90	101	4	13	157	66	1	2	149	37	1	1	200	40	1	12
NA_peak_199	Tb927_01_v5.1	83704	84131	.	428	2849	3731	3122	4171	10	9	6	2	14	0	14	0	5	0	9	0	12	0	9	1
NA_peak_200	Tb927_01_v5.1	84687	85009	.	323	3926	4456	4088	5350	0	8	76	27	0	0	17	35	0	0	4	45	1	0	23	53
NA_peak_201	Tb927_01_v5.1	86600	87011	.	412	3112	3592	3321	3726	24	3	34	46	1	1	14	56	1	1	25	38	2	0	41	60
NA_peak_202	Tb927_01_v5.1	93009	94052	.	1044	6407	9290	8140	9250	61	51	108	53	31	30	130	66	30	21	139	74	40	42	140	76
NA_peak_203	Tb927_01_v5.1	94964	96536	.	1573	3833	8329	7777	9298	53	68	63	60	103	103	120	109	85	81	91	102	145	95	126	150
NA_peak_204	Tb927_01_v5.1	97913	100041	.	2129	2584	6229	4496	6975	35	66	54	16	61	137	38	66	58	94	32	38	86	120	45	82
NA_peak_205	Tb927_01_v5.1	100057	101203	.	1147	1573	2811	2697	3930	8	23	27	11	1	2	37	26	6	3	42	19	7	1	57	22
NA_peak_206	Tb927_01_v5.1	104654	105469	.	816	3019	7030	3393	3421	48	34	64	72	140	12	73	99	50	8	51	84	68	12	67	80
NA_peak_207	Tb927_01_v5.1	106240	106618	.	379	2286	3193	2190	3376	152	45	0	10	167	55	0	0	104	55	0	0	123	104	0	0
NA_peak_208	Tb927_01_v5.1	109522	109982	.	461	949	1373	1130	1506	38	8	1	0	24	17	0	0	23	11	0	0	57	16	0	0
NA_peak_209	Tb927_01_v5.1	110443	110774	.	332	1456	1500	1693	1949	95	57	2	0	118	55	1	0	111	53	0	0	137	59	2	1
NA_peak_210	Tb927_01_v5.1	111613	111962	.	350	2014	1892	2041	2762	7	8	7	7	18	20	13	6	20	21	2	5	34	22	13	6
NA_peak_211	Tb927_01_v5.1	112710	113415	.	706	2827	3167	3277	3886	24	12	5	11	46	14	14	23	36	0	7	18	35	0	0	6
NA_peak_212	Tb927_01_v5.1	114152	114912	.	761	3391	8331	4999	6558	4	3	77	74	4	5	34	175	2	1	36	183	6	2	18	183
NA_peak_213	Tb927_01_v5.1	115047	115541	.	495	1463	2678	1702	2360	31	75	35	5	78	53	13	3	74	28	1	1	84	44	25	11
NA_peak_214	Tb927_01_v5.1	115568	115869	.	302	781	1251	899	1107	0	0	73	14	2	0	57	21	0	0	20	19	1	0	53	18
NA_peak_215	Tb927_01_v5.1	121224	122137	.	914	729	1404	1353	2087	0	1	1	0	0	5	0	0	0	5	1	0	0	8	1	0
NA_peak_216	Tb927_01_v5.1	123996	124520	.	525	1279	2613	2460	3215	57	39	10	11	92	89	0	4	77	79	0	4	121	104	0	40
NA_peak_217	Tb927_01_v5.1	124707	125545	.	839	2156	4202	4147	4550	5	9	75	65	8	12	83	97	4	12	88	81	14	13	140	97
NA_peak_218	Tb927_01_v5.1	126458	126877	.	420	2999	4910	3946	4382	170	84	4	9	232	101	0	14	221	75	0	4	242	72	0	24
NA_peak_219	Tb927_01_v5.1	127186	127922	.	737	3241	5418	3934	5161	37	5	69	60	0	6	78	113	1	2	58	83	39	32	70	108
NA_peak_220	Tb927_01_v5.1	128926	129376	.	451	1901	3255	1727	1928	73	130	5	1	128	122	0	1	91	65	0	2	110	68	1	0
NA_peak_221	Tb927_01_v5.1	132929	133279	.	351	1422	2664	1358	1714	0	0	69	90	0	0	118	138	0	0	73	71	0	0	82	77
NA_peak_222	Tb927_01_v5.1	134158	134653	.	496	1041	1945	1294	1535	55	43	30	4	32	122	10	10	9	86	10	5	12	106	41	9
NA_peak_223	Tb927_01_v5.1	135512	136731	.	1220	1048	2181	1762	2638	19	2	5	35	103	4	2	20	94	14	0	26	104	4	2	42
NA_peak_224	Tb927_01_v5.1	138671	139432	.	762	208	274	291	548	0	0	0	1	0	0	1	0	0	0	0	1	0	0	5	3
NA_peak_225	Tb927_01_v5.1	139513	140305	.	793	282	818	1021	1442	0	0	18	10	0	0	21	51	1	0	27	57	0	0	59	101
NA_peak_226	Tb927_01_v5.1	142083	142466	.	384	1068	1955	1423	1485	1	2	29	67	0	1	33	34	0	0	39	24	1	2	33	32
NA_peak_227	Tb927_01_v5.1	142618	143469	.	852	2667	6013	4193	5233	37	65	132	60	37	150	262	39	24	112	175	28	37	132	229	37
NA_peak_228	Tb927_01_v5.1	144650	144961	.	312	1985	2377	2033	2538	30	23	0	15	15	65	0	1	4	63	0	0	8	57	0	0
NA_peak_229	Tb927_01_v5.1	145763	146108	.	346	2399	3395	2679	2763	67	70	1	0	84	65	2	0	56	45	2	0	47	55	6	1
NA_peak_230	Tb927_01_v5.1	147605	148103	.	499	1336	2224	1502	1649	4	3	13	32	1	1	1	57	0	1	0	33	4	5	1	29
NA_peak_231	Tb927_01_v5.1	149354	149874	.	521	915	1601	1502	1865	4	0	13	7	7	0	15	13	2	0	7	9	4	0	13	5
NA_peak_232	Tb927_01_v5.1	150298	150742	.	445	1241	1609	1496	1975	41	28	6	29	49	34	11	5	30	37	7	3	46	35	11	4
NA_peak_233	Tb927_01_v5.1	152355	153289	.	935	3755	5726	6032	6909	111	48	20	13	88	69	6	4	70	65	9	9	128	82	36	4
NA_peak_234	Tb927_01_v5.1	153452	153834	.	383	1987	2629	2370	3531	6	12	5	0	25	18	12	0	14	16	0	0	34	15	3	0
NA_peak_235	Tb927_01_v5.1	153911	154677	.	767	4050	5801	5545	8079	79	7	131	86	7	13	225	97	7	9	222	84	7	10	373	110
NA_peak_236	Tb927_01_v5.1	155762	156202	.	441	2157	2816	2967	3757	74	80	5	1	110	35	0	1	110	38	0	0	195	45	21	1
NA_peak_237	Tb927_01_v5.1	158004	158313	.	310	1707	2361	2131	2168	28	3	85	1	29	1	0	0	36	4	0	0	65	2	0	0
NA_peak_238	Tb927_01_v5.1	159779	160079	.	301	230	429	239	390	1	2	1	7	1	5	1	1	2	6	0	0	2	6	0	1
NA_peak_239	Tb927_01_v5.1	161976	163475	.	1500	4041	8986	7881	9583	63	72	77	64	62	67	92	109	39	57	98	93	67	114	133	110
NA_peak_240	Tb927_01_v5.1	164472	164819	.	348	1491	2536	2239	2612	83	35	0	3	122	16	0	0	94	14	0	0	146	8	3	12
NA_peak_241	Tb927_01_v5.1	164899	165868	.	970	5388	8728	6684	7941	43	20	63	76	3	4	112	94	8	4	102	63	17	26	130	87
NA_peak_242	Tb927_01_v5.1	166923	167364	.	442	1779	3071	2499	2638	67	50	2	2	109	57	0	0	71	33	2	1	98	40	0	2
NA_peak_243	Tb927_01_v5.1	167737	169072	.	1336	6771	10487	8778	9969	53	63	124	79	48	72	147	80	25	75	172	80	30	98	190	89
NA_peak_244	Tb927_01_v5.1	169976	171487	.	1512	4966	10763	10490	12074	65	76	93	75	81	129	105	101	97	108	108	94	185	122	137	131
NA_peak_245	Tb927_01_v5.1	174081	174582	.	502	1163	1703	1682	1776	0	0	8	8	1	1	0	0	0	2	0	0	1	3	1	1
NA_peak_246	Tb927_01_v5.1	174696	175482	.	787	791	1313	1473	1847	4	0	3	2	9	0	1	6	3	0	4	8	4	0	2	8
NA_peak_247	Tb927_01_v5.1	176020	176557	.	538	521	790	701	997	10	7	0	1	11	9	0	2	9	4	0	1	13	4	1	3
NA_peak_248	Tb927_01_v5.1	177514	177891	.	378	384	1108	586	699	3	12	0	0	57	14	3	5	28	6	1	7	19	11	2	9
NA_peak_249	Tb927_01_v5.1	178390	179001	.	612	1877	3103	2239	2126	5	4	31	69	0	11	66	71	0	7	39	71	0	4	62	56
NA_peak_250	Tb927_01_v5.1	181062	181419	.	358	1726	2023	1867	2271	4	0	28	28	9	0	17	28	6	2	17	30	0	1	21	50
NA_peak_251	Tb927_01_v5.1	181744	182198	.	455	1561	2639	2196	2704	15	12	1	6	41	3	2	46	53	1	3	3	31	3	0	48
NA_peak_252	Tb927_01_v5.1	182348	182767	.	420	794	1712	1401	1596	14	0	17	19	107	0	34	9	69	0	37	19	114	1	24	23
NA_peak_253	Tb927_01_v5.1	183064	183686	.	623	1471	4413	3084	3756	25	52	56	73	33	22	17	292	25	11	16	191	39	38	24	267
NA_peak_254	Tb927_01_v5.1	184218	184605	.	388	1779	2828	1737	2099	1	1	122	84	0	0	240	33	0	0	132	21	0	0	145	39
NA_peak_255	Tb927_01_v5.1	186068	188200	.	2133	803	1578	1928	3200	25	5	1	10	4	11	3	3	7	10	2	5	12	24	4	8
NA_peak_256	Tb927_01_v5.1	188465	188938	.	474	271	596	638	1073	7	2	19	15	13	2	34	16	14	11	44	18	21	4	84	33
NA_peak_257	Tb927_01_v5.1	190391	191332	.	942	4160	5663	6467	8202	1	2	107	13	0	23	114	19	0	20	127	14	2	68	174	17
NA_peak_258	Tb927_01_v5.1	192753	194296	.	1544	6326	12577	11937	13773	85	76	93	84	158	137	102	158	135	166	91	150	215	187	157	130
NA_peak_259	Tb927_01_v5.1	195271	196376	.	1106	6388	9910	9021	10178	52	70	28	47	55	26	44	77	34	10	46	121	64	24	69	128
NA_peak_260	Tb927_01_v5.1	206246	206648	.	403	8	84	72	139	0	0	0	0	0	3	3	0	0	3	2	0	0	3	1	3
NA_peak_261	Tb927_01_v5.1	207621	208003	.	383	6	16	58	17	0	0	0	1	0	0	0	0	6	0	0	0	0	0	0	0
NA_peak_262	Tb927_01_v5.1	212303	213619	.	1317	763	4149	2151	3115	5	15	47	74	5	91	181	23	20	36	66	35	12	66	200	26
NA_peak_263	Tb927_01_v5.1	216015	217313	.	1299	707	3105	2263	2210	3	14	26	5	3	47	80	6	31	28	25	17	7	36	55	14
NA_peak_264	Tb927_01_v5.1	218980	219871	.	892	110	542	50	210	1	1	7	0	7	25	11	1	2	1	0	0	3	8	5	0
NA_peak_265	Tb927_01_v5.1	221106	222847	.	1742	2527	6220	4851	5650	29	46	66	21	75	101	94	51	69	35	37	46	80	41	52	51
NA_peak_266	Tb927_01_v5.1	223104	223679	.	576	2600	3330	3141	2814	97	47	0	0	95	48	0	0	101	30	0	0	88	41	0	0
NA_peak_267	Tb927_01_v5.1	225877	226228	.	352	2124	2592	2369	2236	0	0	86	67	0	0	66	86	0	0	38	86	0	0	45	95
NA_peak_268	Tb927_01_v5.1	228368	229231	.	864	5355	9283	6629	8766	46	7	53	155	203	2	39	235	60	0	24	172	245	4	21	247
NA_peak_269	Tb927_01_v5.1	230689	231637	.	949	52	150	304	127	0	1	1	0	0	1	1	3	0	0	9	0	0	2	0	0
NA_peak_270	Tb927_01_v5.1	232035	232934	.	900	77	410	313	124	1	0	2	0	19	0	0	1	16	0	0	7	4	0	1	3
NA_peak_271	Tb927_01_v5.1	234188	234553	.	366	10	53	46	12	0	0	1	0	0	0	0	3	0	0	0	5	0	0	0	1
NA_peak_272	Tb927_01_v5.1	237298	238299	.	1002	216	665	816	575	6	10	3	2	10	4	6	9	11	0	0	32	9	1	4	11
NA_peak_273	Tb927_01_v5.1	239569	240204	.	636	1297	2341	1950	760	12	40	54	8	7	82	86	1	3	62	73	0	0	26	20	1
NA_peak_274	Tb927_01_v5.1	240436	241487	.	1052	585	1670	1150	1880	5	24	21	1	35	4	9	34	28	2	6	26	57	7	8	42
NA_peak_275	Tb927_01_v5.1	244433	245167	.	735	2002	4453	4473	4535	15	34	48	21	63	54	66	53	52	72	77	44	62	52	99	37
NA_peak_276	Tb927_01_v5.1	251355	252333	.	979	1400	1729	4584	2276	42	26	0	18	72	2	2	39	176	0	0	96	94	0	0	54
NA_peak_277	Tb927_01_v5.1	257085	258465	.	1381	472	1435	967	1683	5	8	3	4	16	16	10	7	6	15	2	4	26	13	14	13
NA_peak_278	Tb927_01_v5.1	259379	260139	.	761	2149	3993	1288	6009	45	44	85	70	124	0	0	131	44	0	1	52	172	1	0	183
NA_peak_279	Tb927_01_v5.1	265198	266398	.	1201	6447	17253	10697	14652	64	113	151	56	81	318	478	68	85	168	235	97	165	213	314	151
NA_peak_280	Tb927_01_v5.1	267089	267483	.	395	1388	2324	2991	315	37	37	7	2	0	57	7	0	9	71	9	0	2	10	1	1
NA_peak_281	Tb927_01_v5.1	271211	271728	.	518	1967	4095	3372	3683	0	0	127	46	0	0	120	79	0	0	102	61	0	0	144	64
NA_peak_282	Tb927_01_v5.1	281865	282639	.	775	2	25	2	30	0	0	0	0	0	1	0	0	0	0	0	0	0	1	3	0
NA_peak_283	Tb927_01_v5.1	287009	288656	.	1648	3123	6863	5027	6371	34	3	23	83	53	30	108	109	30	32	116	67	51	33	117	100
NA_peak_284	Tb927_01_v5.1	301128	302554	.	1427	347	1322	658	1213	5	0	3	8	32	11	7	15	10	4	4	14	26	6	18	25
NA_peak_285	Tb927_01_v5.1	303999	304346	.	348	276	275	308	364	6	21	0	0	10	9	0	0	5	12	0	0	31	8	0	0
NA_peak_286	Tb927_01_v5.1	319897	321727	.	1831	1404	3571	3565	2995	13	14	24	14	27	35	30	30	25	21	40	29	19	27	43	26
NA_peak_287	Tb927_01_v5.1	325379	326269	.	891	865	1551	702	1715	35	8	4	0	50	17	1	0	15	12	0	0	58	31	4	0
NA_peak_288	Tb927_01_v5.1	326452	327443	.	992	1748	3512	1446	2999	0	9	29	41	0	27	64	56	0	0	33	19	0	0	36	56
NA_peak_289	Tb927_01_v5.1	328928	330517	.	1590	381	1614	3633	1745	3	10	9	4	8	40	24	1	2	82	67	0	2	40	34	0
NA_peak_290	Tb927_01_v5.1	335310	336868	.	1559	1280	3919	4319	1176	58	3	3	42	110	3	5	90	134	5	9	91	28	4	9	30
NA_peak_291	Tb927_01_v5.1	338897	339922	.	1026	1514	4429	898	829	39	0	13	42	125	0	0	118	22	0	3	20	16	0	2	25
NA_peak_292	Tb927_01_v5.1	341064	342141	.	1078	1207	5471	3729	3205	2	42	40	1	1	104	185	2	5	91	127	1	12	86	100	2
NA_peak_293	Tb927_01_v5.1	343582	344722	.	1141	2654	9009	6640	6562	55	3	6	80	238	5	17	9	183	15	29	23	187	8	23	21
NA_peak_294	Tb927_01_v5.1	349939	350572	.	634	93	44	289	294	10	2	1	2	2	0	0	0	10	0	0	0	16	0	0	0
NA_peak_295	Tb927_01_v5.1	358543	359378	.	836	569	1317	868	1027	0	0	21	17	0	0	23	41	0	0	13	26	0	0	20	24
NA_peak_296	Tb927_01_v5.1	364954	366701	.	1748	6708	14596	8879	15482	125	85	90	99	219	107	145	167	130	96	86	100	183	179	215	130
NA_peak_297	Tb927_01_v5.1	381876	382621	.	746	1698	6116	1093	121	3	53	13	5	6	175	0	0	2	46	0	0	1	1	1	0
