contig	start	end	peak_id	status	new_start	new_end
Tb927_02_v5.1	569219	569792	NA_peak_639	G		569893
Tb927_02_v5.1	574848	577167	NA_peak_640	G		
Tb927_02_v5.1	592045	592517	NA_peak_641	G		
Tb927_02_v5.1	596987	597351	NA_peak_642	G	596263	597846
Tb927_02_v5.1	598614	598926	NA_peak_643	G	598498	599637
Tb927_02_v5.1	599089	599535	NA_peak_644	R		
Tb927_02_v5.1	602403	602764	NA_peak_645	G	601764	603181
Tb927_02_v5.1	602843	603189	NA_peak_646	R		
Tb927_02_v5.1	606103	606735	NA_peak_647	G		
Tb927_02_v5.1	607076	607386	NA_peak_648	G	606895	608007
Tb927_02_v5.1	607717	608032	NA_peak_649	R		
Tb927_02_v5.1	609511	610280	NA_peak_650	G	608851	
Tb927_02_v5.1	610543	611058	NA_peak_651	G	610448	612020
Tb927_02_v5.1	611087	611587	NA_peak_652	R		
Tb927_02_v5.1	613033	613756	NA_peak_653	G		
Tb927_02_v5.1	614366	614989	NA_peak_654	G	613980	615564
Tb927_02_v5.1	625285	625862	NA_peak_655	G	624813	625830
Tb927_02_v5.1	632008	633659	NA_peak_656	G		
Tb927_02_v5.1	647081	648181	NA_peak_657	G		
Tb927_02_v5.1	655652	656613	NA_peak_658	G		
Tb927_02_v5.1	658801	659560	NA_peak_659	G		
Tb927_02_v5.1	666733	668495	NA_peak_660	G		668548
Tb927_02_v5.1	666733	668495	NA_peak_660.2	G	672293	673189
Tb927_02_v5.1	683305	685530	NA_peak_661	G		
Tb927_02_v5.1	690607	692030	NA_peak_662	G		
Tb927_02_v5.1	692152	693299	NA_peak_663	G		
Tb927_02_v5.1	693397	695214	NA_peak_664	G		
Tb927_02_v5.1	695364	695759	NA_peak_665	G		
Tb927_02_v5.1	696075	697367	NA_peak_666	G		697909
Tb927_02_v5.1	701144	702356	NA_peak_667	G		
Tb927_02_v5.1	703032	704945	NA_peak_668	G		
Tb927_02_v5.1	711651	712437	NA_peak_669	G	711637	714460
Tb927_02_v5.1	713027	713478	NA_peak_670	R		
Tb927_02_v5.1	713777	714440	NA_peak_671	R		
Tb927_02_v5.1	717840	718210	NA_peak_672	R		
Tb927_02_v5.1	720555	720982	NA_peak_673	G	719752	721007
Tb927_02_v5.1	731758	732833	NA_peak_674	G		
Tb927_02_v5.1	737108	738579	NA_peak_675	G		
Tb927_02_v5.1	740670	741445	NA_peak_676	G	740559	742251
Tb927_02_v5.1	753816	754327	NA_peak_677	G		
Tb927_02_v5.1	767989	768925	NA_peak_678	G		
Tb927_02_v5.1	769214	769565	NA_peak_679	G	767990	769643
Tb927_02_v5.1	772638	773748	NA_peak_680	G		774027
Tb927_02_v5.1	775490	776661	NA_peak_681	G		
Tb927_02_v5.1	791536	793181	NA_peak_682	G		
Tb927_02_v5.1	798601	800432	NA_peak_683	G		
Tb927_02_v5.1	816305	817376	NA_peak_684	G	816055	
Tb927_02_v5.1	833758	834670	NA_peak_685	G		
Tb927_02_v5.1	844080	844471	NA_peak_686	G	843822	844855
Tb927_02_v5.1	845877	846192	NA_peak_687	G		
Tb927_02_v5.1	850247	851571	NA_peak_688	G		
Tb927_02_v5.1	867490	867860	NA_peak_689	G	866945	867978
Tb927_02_v5.1	869441	869886	NA_peak_690	G	868853	869992
Tb927_02_v5.1	881294	881812	NA_peak_691	G		
Tb927_02_v5.1	888417	889666	NA_peak_692	G		890732
Tb927_02_v5.1	890956	891345	NA_peak_693	G	890913	891846
Tb927_02_v5.1	891419	891732	NA_peak_694	G		
Tb927_02_v5.1	894509	895705	NA_peak_695	G		
Tb927_02_v5.1	903125	903695	NA_peak_696	G		
Tb927_02_v5.1	906224	907527	NA_peak_697	G		
Tb927_02_v5.1	914383	915023	NA_peak_698	G		915258
Tb927_02_v5.1	916296	916628	NA_peak_699	G	915840	917260
Tb927_02_v5.1	918789	921395	NA_peak_700	G	918793	920109
Tb927_02_v5.1	918789	921395	NA_peak_700.2	G	920112	921366
Tb927_02_v5.1	924573	925138	NA_peak_701	G	924435	925382
Tb927_02_v5.1	925478	927447	NA_peak_702	G		
Tb927_02_v5.1	928642	929036	NA_peak_703	G	928504	929401
Tb927_02_v5.1	929048	929415	NA_peak_704	R		
Tb927_02_v5.1	940085	941083	NA_peak_705	G		941105
Tb927_02_v5.1	941637	942387	NA_peak_706	G	941578	942907
Tb927_02_v5.1	943873	944236	NA_peak_707	G	943818	944793
Tb927_02_v5.1	944845	945481	NA_peak_708	G		
Tb927_02_v5.1	945781	946324	NA_peak_709	G	945746	946772
Tb927_02_v5.1	946376	946785	NA_peak_710	R		
Tb927_02_v5.1	946833	947595	NA_peak_711	G		947662
Tb927_02_v5.1	949697	950572	NA_peak_712	G	949590	
Tb927_02_v5.1	951563	952529	NA_peak_713	G		
Tb927_02_v5.1	953572	954385	NA_peak_714	G	953470	954499
Tb927_02_v5.1	955447	955828	NA_peak_715	G	955410	956439
Tb927_02_v5.1	955868	956346	NA_peak_716	R		
Tb927_02_v5.1	957018	957327	NA_peak_717	R		
Tb927_02_v5.1	957397	957723	NA_peak_718	R		
Tb927_02_v5.1	960217	961578	NA_peak_719	G		
Tb927_02_v5.1	963324	965785	NA_peak_720	G		
Tb927_02_v5.1	972237	972654	NA_peak_721	G		
Tb927_02_v5.1	972948	973844	NA_peak_722	G		974438
Tb927_02_v5.1	976051	976945	NA_peak_723	G		
Tb927_02_v5.1	981370	982240	NA_peak_724	G	981037	
Tb927_02_v5.1	988685	989727	NA_peak_725	G		
Tb927_02_v5.1	991404	992481	NA_peak_726	G		
Tb927_02_v5.1	996706	997273	NA_peak_727	R		
Tb927_02_v5.1	997442	998021	NA_peak_728	R		
Tb927_02_v5.1	1001684	1002115	NA_peak_729	G	1001464	
Tb927_02_v5.1	1002236	1003307	NA_peak_730	G		
Tb927_02_v5.1	1004996	1006003	NA_peak_731	G		
Tb927_02_v5.1	1012439	1013243	NA_peak_732	G		1013658
Tb927_02_v5.1	1017764	1018655	NA_peak_733	G		
Tb927_02_v5.1	1023315	1024730	NA_peak_734	G		
Tb927_02_v5.1	1027868	1029070	NA_peak_735	G		
Tb927_02_v5.1	1030738	1031275	NA_peak_736	G	1030692	1032053
Tb927_02_v5.1	1031487	1032051	NA_peak_737	R		
Tb927_02_v5.1	1035352	1035963	NA_peak_738	G		1038650
Tb927_02_v5.1	1036822	1037161	NA_peak_739	R		
Tb927_02_v5.1	1037423	1038638	NA_peak_740	R		
Tb927_02_v5.1	1044559	1045506	NA_peak_741	G		1045671
Tb927_02_v5.1	1048666	1050056	NA_peak_742	G		
Tb927_02_v5.1	1060416	1060718	NA_peak_743	G		
Tb927_02_v5.1	1064378	1064773	NA_peak_744	G	1064295	1065018
Tb927_02_v5.1	1071314	1071840	NA_peak_745	G	1070061	1071815
Tb927_02_v5.1	1074603	1075560	NA_peak_746	G		
Tb927_02_v5.1	1081560	1083045	NA_peak_747	G		
Tb927_02_v5.1	1085228	1086132	NA_peak_748	G		
Tb927_02_v5.1	1087210	1088642	NA_peak_749	G		
Tb927_02_v5.1	1098234	1098966	NA_peak_750	G	1098069	
Tb927_02_v5.1	1101576	1102128	NA_peak_751	G	1101580	1103751
Tb927_02_v5.1	1102138	1103700	NA_peak_752	R		
Tb927_02_v5.1	1107239	1107843	NA_peak_753	R		
Tb927_02_v5.1	1109491	1109999	NA_peak_754	G	1109436	
Tb927_02_v5.1	1110851	1112050	NA_peak_755	G		
Tb927_02_v5.1	1112864	1113904	NA_peak_756	G		
Tb927_02_v5.1	1119855	1120364	NA_peak_757	G		1120960
Tb927_02_v5.1	1121285	1122375	NA_peak_758	G		
Tb927_02_v5.1	1123288	1124331	NA_peak_759	G		
Tb927_02_v5.1	1127230	1127962	NA_peak_760	R		
Tb927_02_v5.1	1131379	1132363	NA_peak_761	G		
Tb927_02_v5.1	1133382	1134433	NA_peak_762	G		
Tb927_02_v5.1	1136752	1137520	NA_peak_763	G		
Tb927_02_v5.1	1137810	1138242	NA_peak_764	G		
Tb927_02_v5.1	1138391	1138737	NA_peak_765	G		
Tb927_02_v5.1	1140463	1140996	NA_peak_766	G	1140242	1142581
Tb927_02_v5.1	1141440	1142441	NA_peak_767	R		
Tb927_02_v5.1	1148574	1148962	NA_peak_768	G		
Tb927_02_v5.1	1151151	1151548	NA_peak_769	R		
Tb927_02_v5.1	1152203	1152938	NA_peak_770	G	1151974	1152942
Tb927_02_v5.1	1159236	1159882	NA_peak_771	G	1157728	
Tb927_02_v5.1	1161378	1161733	NA_peak_772	G		1163991
Tb927_02_v5.1	1161959	1162305	NA_peak_773	R		
Tb927_02_v5.1	1163073	1163746	NA_peak_774	R		
Tb927_02_v5.1	1176425	1177679	NA_peak_775	R		
Tb927_02_v5.1	1179555	1180480	NA_peak_776	R		
Tb927_02_v5.1	1182959	1183265	NA_peak_777	R		
Tb927_02_v5.1	1184215	1184837	NA_peak_778	R		
Tb927_02_v5.1	1188043	1188409	NA_peak_779	R		
Tb927_02_v5.1	1190497	1191096	NA_peak_780	R		
Tb927_03_v5.1	181	789	NA_peak_781	R		
Tb927_03_v5.1	3726	6121	NA_peak_782	G	5495	
Tb927_03_v5.1	6753	7188	NA_peak_783	G		
Tb927_03_v5.1	9390	10258	NA_peak_784	G		
Tb927_03_v5.1	19074	19448	NA_peak_785	G		
Tb927_03_v5.1	19683	20009	NA_peak_786	G		
Tb927_03_v5.1	24585	25068	NA_peak_787	G		
Tb927_03_v5.1	26439	26941	NA_peak_788	G		
Tb927_03_v5.1	26981	27829	NA_peak_789	G		
Tb927_03_v5.1	28700	29225	NA_peak_790	G		
Tb927_03_v5.1	33033	33477	NA_peak_791	G		
Tb927_03_v5.1	35980	36466	NA_peak_792	G		
Tb927_03_v5.1	36926	37436	NA_peak_793	G		
Tb927_03_v5.1	39973	40450	NA_peak_794	G		
Tb927_03_v5.1	41268	42107	NA_peak_795	G		
Tb927_03_v5.1	42774	43167	NA_peak_796	G		
Tb927_03_v5.1	48223	49082	NA_peak_797	G		
Tb927_03_v5.1	51459	52169	NA_peak_798	G		
Tb927_03_v5.1	54367	56622	NA_peak_799	G		
Tb927_03_v5.1	69358	71067	NA_peak_800	G		
Tb927_03_v5.1	71396	72726	NA_peak_801	G		
Tb927_03_v5.1	76618	77058	NA_peak_802	G		
Tb927_03_v5.1	79261	79584	NA_peak_803	G		
Tb927_03_v5.1	82574	84274	NA_peak_804	G		
Tb927_03_v5.1	84403	86569	NA_peak_805	G		
Tb927_03_v5.1	93532	93909	NA_peak_806	G		
Tb927_03_v5.1	103752	104320	NA_peak_807	G		
Tb927_03_v5.1	112450	112820	NA_peak_808	G		
Tb927_03_v5.1	113622	114167	NA_peak_809	G		
Tb927_03_v5.1	114316	115100	NA_peak_810	G		
Tb927_03_v5.1	116572	117339	NA_peak_811	G		
Tb927_03_v5.1	120233	120575	NA_peak_812	G		
Tb927_03_v5.1	122110	122496	NA_peak_813	G		
Tb927_03_v5.1	127524	128051	NA_peak_814	G	126583	128143
Tb927_03_v5.1	129909	131940	NA_peak_815	G	129770	131039
Tb927_03_v5.1	132959	133348	NA_peak_816	G		
Tb927_03_v5.1	137008	138291	NA_peak_817	G		
Tb927_03_v5.1	145550	147200	NA_peak_818	G		
Tb927_03_v5.1	147649	149509	NA_peak_819	G	147511	149530
Tb927_03_v5.1	150061	150788	NA_peak_820	G	149533	150820
Tb927_03_v5.1	151007	152151	NA_peak_821	G		152568
Tb927_03_v5.1	158727	159457	NA_peak_822	G	158663	160100
Tb927_03_v5.1	162464	162894	NA_peak_823	G	162089	
Tb927_03_v5.1	166722	167779	NA_peak_824	G		
Tb927_03_v5.1	187000	187650	NA_peak_825	G	186339	187752
Tb927_03_v5.1	195352	196425	NA_peak_826	G		
Tb927_03_v5.1	211640	212053	NA_peak_827	G		
Tb927_03_v5.1	213357	214411	NA_peak_828	G		
Tb927_03_v5.1	226655	227051	NA_peak_829	G		
Tb927_03_v5.1	229012	229505	NA_peak_830	G		
Tb927_03_v5.1	233233	234010	NA_peak_831	G	233111	233996
Tb927_03_v5.1	242284	243128	NA_peak_832	G	241485	243251
Tb927_03_v5.1	244057	244912	NA_peak_833	G	243894	244898
Tb927_03_v5.1	245908	247982	NA_peak_834	G		
Tb927_03_v5.1	251235	252668	NA_peak_835	G	251151	252639
Tb927_03_v5.1	253090	253792	NA_peak_836	G	251151	
Tb927_03_v5.1	256557	257775	NA_peak_837	G		
Tb927_03_v5.1	258584	260076	NA_peak_838	G		
Tb927_03_v5.1	263485	264202	NA_peak_839	G	262509	264215
Tb927_03_v5.1	266389	267224	NA_peak_840	G	265985	267310
Tb927_03_v5.1	274691	275391	NA_peak_841	G	274630	275544
Tb927_03_v5.1	280668	281306	NA_peak_842	G	280537	281268
Tb927_03_v5.1	281362	281771	NA_peak_843	R		
Tb927_03_v5.1	282666	283581	NA_peak_844	G		
Tb927_03_v5.1	286058	286973	NA_peak_845	G		
Tb927_03_v5.1	293549	295491	NA_peak_846	G	293395	
Tb927_03_v5.1	304781	305084	NA_peak_847	R		
Tb927_03_v5.1	318925	319344	NA_peak_848	G	318912	319896
Tb927_03_v5.1	323014	324873	NA_peak_849	G	322971	324850
Tb927_03_v5.1	326536	327769	NA_peak_850	G		
Tb927_03_v5.1	330127	331317	NA_peak_851	G		
Tb927_03_v5.1	333946	335161	NA_peak_852	G		335309
Tb927_03_v5.1	335944	336299	NA_peak_853	G	335755	336679
Tb927_03_v5.1	336387	336693	NA_peak_854	R		
Tb927_03_v5.1	339615	340812	NA_peak_855	G	339460	340874
Tb927_03_v5.1	340874	342253	NA_peak_856	G	340877	342429
Tb927_03_v5.1	345908	346994	NA_peak_857	G		347035
Tb927_03_v5.1	350434	351137	NA_peak_858	G	350370	
Tb927_03_v5.1	352217	353308	NA_peak_859	G		
Tb927_03_v5.1	353367	353739	NA_peak_860	G	353303	354639
Tb927_03_v5.1	355524	356472	NA_peak_861	G		
Tb927_03_v5.1	361728	362587	NA_peak_862	G		
Tb927_03_v5.1	368604	368979	NA_peak_863	G	368581	370755
Tb927_03_v5.1	369228	370124	NA_peak_864	R		
Tb927_03_v5.1	370133	370783	NA_peak_865	R		
Tb927_03_v5.1	372572	372986	NA_peak_866	G	372561	373986
Tb927_03_v5.1	377138	378683	NA_peak_867	G		
Tb927_03_v5.1	387002	387462	NA_peak_868	G	386047	387512
Tb927_03_v5.1	393219	393529	NA_peak_869	G	392115	393579
Tb927_03_v5.1	400785	401706	NA_peak_870	G	400651	402442
Tb927_03_v5.1	401949	402307	NA_peak_871	R		
Tb927_03_v5.1	402559	403936	NA_peak_872	G	402485	403910
Tb927_03_v5.1	404052	404666	NA_peak_873	G	403913	404802
Tb927_03_v5.1	407480	408448	NA_peak_874	G	407484	408578
Tb927_03_v5.1	408790	410318	NA_peak_875	G	408788	411598
Tb927_03_v5.1	410420	411493	NA_peak_876	R		
Tb927_03_v5.1	420978	421810	NA_peak_877	G	420882	421910
Tb927_03_v5.1	425503	426307	NA_peak_878	G		
Tb927_03_v5.1	428444	428783	NA_peak_879	G	428349	429491
Tb927_03_v5.1	434078	435091	NA_peak_880	G	434053	435065
Tb927_03_v5.1	443697	444255	NA_peak_881	G		
Tb927_03_v5.1	445665	448259	NA_peak_882	G		
Tb927_03_v5.1	451772	453009	NA_peak_883	G		
Tb927_03_v5.1	459538	460528	NA_peak_884	G	464373	465786
Tb927_03_v5.1	464824	465685	NA_peak_885	G		
Tb927_03_v5.1	469184	471206	NA_peak_886	G		
Tb927_03_v5.1	481661	482669	NA_peak_887	G		
Tb927_03_v5.1	487280	488375	NA_peak_888	G	487283	489535
Tb927_03_v5.1	490794	491742	NA_peak_889	G	490436	491734
Tb927_03_v5.1	500131	501296	NA_peak_890	G	499530	
Tb927_03_v5.1	518910	520204	NA_peak_891	G		
Tb927_03_v5.1	522524	523104	NA_peak_892	G	521521	523224
Tb927_03_v5.1	523829	525225	NA_peak_893	G	523779	525335
Tb927_03_v5.1	530448	531994	NA_peak_894	G		
Tb927_03_v5.1	532176	533164	NA_peak_895	G	532142	534105
Tb927_03_v5.1	536249	537100	NA_peak_896	G		538145
Tb927_03_v5.1	539974	541011	NA_peak_897	G		
Tb927_03_v5.1	541998	545121	NA_peak_898	G		
Tb927_03_v5.1	551213	551631	NA_peak_899	G		
Tb927_03_v5.1	552579	554293	NA_peak_900	G	551813	554673
Tb927_03_v5.1	554311	554643	NA_peak_901	R		
Tb927_03_v5.1	556918	557889	NA_peak_902	G		
Tb927_03_v5.1	558925	559663	NA_peak_903	G		
Tb927_03_v5.1	559894	560716	NA_peak_904	G		
Tb927_03_v5.1	565346	567176	NA_peak_905	G		
Tb927_03_v5.1	569508	571071	NA_peak_906	G		
Tb927_03_v5.1	572640	574250	NA_peak_907	G		
Tb927_03_v5.1	582261	583182	NA_peak_908	G		
Tb927_03_v5.1	585047	587453	NA_peak_909	G		
Tb927_03_v5.1	593407	593859	NA_peak_910	G	592924	593830
Tb927_03_v5.1	598291	598629	NA_peak_911	G	597107	599138
Tb927_03_v5.1	598663	599025	NA_peak_912	R		
Tb927_03_v5.1	605349	605809	NA_peak_913	G	604955	605865
Tb927_03_v5.1	606896	607541	NA_peak_914	G		
Tb927_03_v5.1	608953	610205	NA_peak_915	G		
Tb927_03_v5.1	613286	613630	NA_peak_916	G	613290	614691
Tb927_03_v5.1	613744	614518	NA_peak_917	R		
Tb927_03_v5.1	616658	617008	NA_peak_918	G	616574	617905
Tb927_03_v5.1	618114	619249	NA_peak_919	R		
Tb927_03_v5.1	619539	619933	NA_peak_920	R	619212	620152
Tb927_03_v5.1	622211	622718	NA_peak_921	R	621267	622828
Tb927_03_v5.1	637174	637793	NA_peak_922	R		
Tb927_03_v5.1	640434	641084	NA_peak_923	R		
Tb927_03_v5.1	641162	641844	NA_peak_924	R		
Tb927_03_v5.1	642365	642688	NA_peak_925	R		
Tb927_03_v5.1	642838	643358	NA_peak_926	R		
Tb927_03_v5.1	643825	644200	NA_peak_927	R		
Tb927_03_v5.1	644843	645197	NA_peak_928	R		
Tb927_03_v5.1	645495	645893	NA_peak_929	R		
Tb927_03_v5.1	647900	648729	NA_peak_930	G		
Tb927_03_v5.1	652274	653007	NA_peak_931	G	651583	652996
Tb927_03_v5.1	654700	656316	NA_peak_932	G		
Tb927_03_v5.1	657020	659042	NA_peak_933	G		
Tb927_03_v5.1	661405	662154	NA_peak_934	G	661344	662644
Tb927_03_v5.1	665306	665812	NA_peak_935	G	664309	
Tb927_03_v5.1	667570	668589	NA_peak_936	G		
Tb927_03_v5.1	669070	671373	NA_peak_937	G	668718	669992
Tb927_03_v5.1	669070	671373	NA_peak_937.2	G	669995	671351
Tb927_03_v5.1	677224	678417	NA_peak_938	G		
Tb927_03_v5.1	680622	680984	NA_peak_939	G	679878	682000
Tb927_03_v5.1	692037	693445	NA_peak_940	G		693431
Tb927_03_v5.1	693781	694835	NA_peak_941	G	693751	694810
Tb927_03_v5.1	695911	697235	NA_peak_942	G		
Tb927_03_v5.1	697533	698562	NA_peak_943	G		
Tb927_03_v5.1	698589	699355	NA_peak_944	G		
Tb927_03_v5.1	707247	707641	NA_peak_945	G	706878	707772
Tb927_03_v5.1	720229	721312	NA_peak_946	G		
Tb927_03_v5.1	723120	724073	NA_peak_947	G		724059
Tb927_03_v5.1	725581	726004	NA_peak_948	G	725075	726053
Tb927_03_v5.1	730438	732338	NA_peak_949	G		
Tb927_03_v5.1	732673	733564	NA_peak_950	G	732572	733674
Tb927_03_v5.1	747672	748090	NA_peak_951	G		
Tb927_03_v5.1	749899	751223	NA_peak_952	G		751224
Tb927_03_v5.1	757050	758259	NA_peak_953	G		
Tb927_03_v5.1	769341	770213	NA_peak_954	G		
Tb927_03_v5.1	771767	772074	NA_peak_955	G	771224	772158
Tb927_03_v5.1	785367	786106	NA_peak_956	G	784869	786081
Tb927_03_v5.1	788277	789623	NA_peak_957	G		
Tb927_03_v5.1	791508	792307	NA_peak_958	G	791377	
Tb927_03_v5.1	797641	799189	NA_peak_959	G		
Tb927_03_v5.1	805031	806388	NA_peak_960	G		
Tb927_03_v5.1	808726	809548	NA_peak_961	G	808670	809960
Tb927_03_v5.1	810537	810993	NA_peak_962	G		
Tb927_03_v5.1	813818	814703	NA_peak_963	G		
Tb927_03_v5.1	831359	832821	NA_peak_964	G		
Tb927_03_v5.1	835198	836553	NA_peak_965	G	835099	836180
Tb927_03_v5.1	835198	836553	NA_peak_965.2	G	834810	836694
Tb927_03_v5.1	850174	850708	NA_peak_966	G	849929	850796
Tb927_03_v5.1	857082	857509	NA_peak_967	G		857861
Tb927_03_v5.1	860130	861669	NA_peak_968	G		861772
Tb927_03_v5.1	875562	876258	NA_peak_969	G		
Tb927_03_v5.1	876320	876629	NA_peak_970	G		
Tb927_03_v5.1	877172	877519	NA_peak_971	G		
Tb927_03_v5.1	877553	878356	NA_peak_972	G		
Tb927_03_v5.1	878595	879087	NA_peak_973	G		
Tb927_03_v5.1	880417	881623	NA_peak_974	G		
Tb927_03_v5.1	894604	897212	NA_peak_975	G	894608	896330
Tb927_03_v5.1	905120	905452	NA_peak_976	G		
Tb927_03_v5.1	905829	906158	NA_peak_977	G		
Tb927_03_v5.1	906502	907728	NA_peak_978	G		
Tb927_03_v5.1	908318	909748	NA_peak_979	G		
Tb927_03_v5.1	910734	911976	NA_peak_980	G		
Tb927_03_v5.1	913637	914719	NA_peak_981	G		
Tb927_03_v5.1	914995	915343	NA_peak_982	G		
Tb927_03_v5.1	923482	924175	NA_peak_983	G		
Tb927_03_v5.1	924956	926089	NA_peak_984	G		
Tb927_03_v5.1	926678	928111	NA_peak_985	G		
Tb927_03_v5.1	928191	928505	NA_peak_986	G		
Tb927_03_v5.1	929156	930275	NA_peak_987	G		
Tb927_03_v5.1	932333	933079	NA_peak_988	G		
Tb927_03_v5.1	933349	933999	NA_peak_989	G		
Tb927_03_v5.1	941837	942166	NA_peak_990	G		
Tb927_03_v5.1	942215	942524	NA_peak_991	G		
Tb927_03_v5.1	942546	942876	NA_peak_992	G		
Tb927_03_v5.1	943118	944444	NA_peak_993	G		
Tb927_03_v5.1	945033	946469	NA_peak_994	G		
Tb927_03_v5.1	946522	946856	NA_peak_995	G		
Tb927_03_v5.1	947459	948636	NA_peak_996	G		
Tb927_03_v5.1	950496	951444	NA_peak_997	G		
Tb927_03_v5.1	951735	952361	NA_peak_998	G		
Tb927_03_v5.1	961023	961398	NA_peak_999	G		
Tb927_03_v5.1	961920	962472	NA_peak_1000	G		
Tb927_03_v5.1	962479	962787	NA_peak_1001	G		
Tb927_03_v5.1	963329	964840	NA_peak_1002	G		
Tb927_03_v5.1	965809	966957	NA_peak_1003	G		
Tb927_03_v5.1	969207	969800	NA_peak_1004	G	968719	
Tb927_03_v5.1	970169	970718	NA_peak_1005	G		
Tb927_03_v5.1	974227	975590	NA_peak_1006	G		
Tb927_03_v5.1	978594	979410	NA_peak_1007	G	978426	
Tb927_03_v5.1	987121	988801	NA_peak_1008	G	986585	988850
Tb927_03_v5.1	992866	993214	NA_peak_1009	G		993753
Tb927_03_v5.1	1001147	1003276	NA_peak_1010	G	1001152	1003301
Tb927_03_v5.1	1013545	1014449	NA_peak_1011	G		
Tb927_03_v5.1	1016781	1017788	NA_peak_1012	G		
Tb927_03_v5.1	1018127	1018434	NA_peak_1013	G	1016785	1018553
Tb927_03_v5.1	1018893	1020883	NA_peak_1014	G	1018836	1020845
Tb927_03_v5.1	1020972	1021911	NA_peak_1015	G	1020848	1021930
Tb927_03_v5.1	1023656	1025669	NA_peak_1016	G		
Tb927_03_v5.1	1028554	1028935	NA_peak_1017	G		1029829
Tb927_03_v5.1	1040010	1040318	NA_peak_1018	G		1040981
Tb927_03_v5.1	1041557	1042403	NA_peak_1019	G		
Tb927_03_v5.1	1044220	1044643	NA_peak_1020	G		
Tb927_03_v5.1	1061111	1061733	NA_peak_1021	G	1059783	
Tb927_03_v5.1	1064025	1065354	NA_peak_1022	G		
Tb927_03_v5.1	1077287	1078411	NA_peak_1023	G		
Tb927_03_v5.1	1079310	1079915	NA_peak_1024	G	1078454	1080049
Tb927_03_v5.1	1082811	1083621	NA_peak_1025	G	1082796	1083823
Tb927_03_v5.1	1097283	1098380	NA_peak_1026	G		
Tb927_03_v5.1	1099707	1100723	NA_peak_1027	G		
Tb927_03_v5.1	1107494	1108777	NA_peak_1028	G		
Tb927_03_v5.1	1112391	1113395	NA_peak_1029	G	1111898	
Tb927_03_v5.1	1117285	1118033	NA_peak_1030	G		
Tb927_03_v5.1	1118060	1119468	NA_peak_1031	G	1117289	1119453
Tb927_03_v5.1	1123882	1125089	NA_peak_1032	G	1123884	1126200
Tb927_03_v5.1	1125098	1126603	NA_peak_1033	R		
Tb927_03_v5.1	1128401	1129552	NA_peak_1034	G		
Tb927_03_v5.1	1140493	1141321	NA_peak_1035	G		
Tb927_03_v5.1	1149046	1149503	NA_peak_1036	G		1150965
Tb927_03_v5.1	1151874	1152347	NA_peak_1037	G	1151279	1152685
Tb927_03_v5.1	1155930	1156308	NA_peak_1038	G	1155934	1157325
Tb927_03_v5.1	1161065	1161958	NA_peak_1039	G		1162084
Tb927_03_v5.1	1165763	1166356	NA_peak_1040	G		1168254
Tb927_03_v5.1	1178445	1179359	NA_peak_1041	G	1177904	1179369
Tb927_03_v5.1	1181980	1182861	NA_peak_1042	G	1181014	
Tb927_03_v5.1	1183701	1185620	NA_peak_1043	G		
Tb927_03_v5.1	1201780	1202224	NA_peak_1044	G	1200963	1202245
Tb927_03_v5.1	1203661	1204139	NA_peak_1045	G		
Tb927_03_v5.1	1205763	1206683	NA_peak_1046	G		1207145
Tb927_03_v5.1	1220007	1220732	NA_peak_1047	G		1220866
Tb927_03_v5.1	1221823	1222296	NA_peak_1048	G		1222978
Tb927_03_v5.1	1222377	1222878	NA_peak_1049	R		
Tb927_03_v5.1	1228681	1229670	NA_peak_1050	G		
Tb927_03_v5.1	1229693	1230793	NA_peak_1051	G		1230414
Tb927_03_v5.1	1231037	1231590	NA_peak_1052	G		
Tb927_03_v5.1	1234484	1235631	NA_peak_1053	G		
Tb927_03_v5.1	1239647	1240030	NA_peak_1054	G	1237206	1240050
Tb927_03_v5.1	1242793	1244905	NA_peak_1055	G		
Tb927_03_v5.1	1262100	1263081	NA_peak_1056	G	1261768	1263080
Tb927_03_v5.1	1264025	1265020	NA_peak_1057	G	1263286	1265145
Tb927_03_v5.1	1273055	1273502	NA_peak_1058	G	1271928	1273561
Tb927_03_v5.1	1275353	1277479	NA_peak_1059	G		
Tb927_03_v5.1	1279618	1280498	NA_peak_1060	G		
Tb927_03_v5.1	1281938	1282946	NA_peak_1061	G		
Tb927_03_v5.1	1298064	1299323	NA_peak_1062	G		1299650
Tb927_03_v5.1	1300346	1301713	NA_peak_1063	G		
Tb927_03_v5.1	1305224	1305578	NA_peak_1064	G	1304832	1305850
Tb927_03_v5.1	1310031	1310883	NA_peak_1065	G		
Tb927_03_v5.1	1315886	1316598	NA_peak_1066	G		1317711
Tb927_03_v5.1	1320533	1321563	NA_peak_1067	G		
Tb927_03_v5.1	1326140	1327746	NA_peak_1068	G		
Tb927_03_v5.1	1329161	1329519	NA_peak_1069	G	1329075	1330112
Tb927_03_v5.1	1329764	1330108	NA_peak_1070	R		
Tb927_03_v5.1	1332126	1332958	NA_peak_1071	G		
Tb927_03_v5.1	1340389	1340690	NA_peak_1072	G	1339387	1340818
Tb927_03_v5.1	1350394	1350696	NA_peak_1073	G	1349411	1350842
Tb927_03_v5.1	1359415	1360771	NA_peak_1074	G		
Tb927_03_v5.1	1365141	1366201	NA_peak_1075	G		
Tb927_03_v5.1	1367731	1368503	NA_peak_1076	G	1367640	1368502
Tb927_03_v5.1	1381687	1382902	NA_peak_1077	G		
