# Program:featureCounts v1.6.4; Command:"featureCounts" "-p" "-B" "-C" "-M" "-T" "16" "-F" "SAF" "-a" "G.SAF" "-o" "G_counts.txt" "/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted.bam" "/cluster/majf_lab/mtinti/UTR/BSF_03/res4/BSF_03/BSF_03_sorted.bam" "/cluster/majf_lab/mtinti/UTR/BSF_04/res4/BSF_04/BSF_04_sorted.bam" "/cluster/majf_lab/mtinti/UTR/BSF_05/res4/BSF_05/BSF_05_sorted.bam" "/cluster/majf_lab/mtinti/UTR/BSF_06/res4/BSF_06/BSF_06_sorted.bam" "/cluster/majf_lab/mtinti/UTR/BSF_07/res4/BSF_07/BSF_07_sorted.bam" "/cluster/majf_lab/mtinti/UTR/BSF_08/res4/BSF_08/BSF_08_sorted.bam" "/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted_F.bam" "/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted_R.bam" "/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted_FR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted_RR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_03/res4/BSF_03/BSF_03_sorted_F.bam" "/cluster/majf_lab/mtinti/UTR/BSF_03/res4/BSF_03/BSF_03_sorted_R.bam" "/cluster/majf_lab/mtinti/UTR/BSF_03/res4/BSF_03/BSF_03_sorted_FR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_03/res4/BSF_03/BSF_03_sorted_RR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_04/res4/BSF_04/BSF_04_sorted_F.bam" "/cluster/majf_lab/mtinti/UTR/BSF_04/res4/BSF_04/BSF_04_sorted_R.bam" "/cluster/majf_lab/mtinti/UTR/BSF_04/res4/BSF_04/BSF_04_sorted_FR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_04/res4/BSF_04/BSF_04_sorted_RR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_05/res4/BSF_05/BSF_05_sorted_F.bam" "/cluster/majf_lab/mtinti/UTR/BSF_05/res4/BSF_05/BSF_05_sorted_R.bam" "/cluster/majf_lab/mtinti/UTR/BSF_05/res4/BSF_05/BSF_05_sorted_FR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_05/res4/BSF_05/BSF_05_sorted_RR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_06/res4/BSF_06/BSF_06_sorted_F.bam" "/cluster/majf_lab/mtinti/UTR/BSF_06/res4/BSF_06/BSF_06_sorted_R.bam" "/cluster/majf_lab/mtinti/UTR/BSF_06/res4/BSF_06/BSF_06_sorted_FR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_06/res4/BSF_06/BSF_06_sorted_RR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_07/res4/BSF_07/BSF_07_sorted_F.bam" "/cluster/majf_lab/mtinti/UTR/BSF_07/res4/BSF_07/BSF_07_sorted_R.bam" "/cluster/majf_lab/mtinti/UTR/BSF_07/res4/BSF_07/BSF_07_sorted_FR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_07/res4/BSF_07/BSF_07_sorted_RR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_08/res4/BSF_08/BSF_08_sorted_F.bam" "/cluster/majf_lab/mtinti/UTR/BSF_08/res4/BSF_08/BSF_08_sorted_R.bam" "/cluster/majf_lab/mtinti/UTR/BSF_08/res4/BSF_08/BSF_08_sorted_FR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_08/res4/BSF_08/BSF_08_sorted_RR.bam" 
Geneid	Chr	Start	End	Strand	Length	/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted.bam	/cluster/majf_lab/mtinti/UTR/BSF_03/res4/BSF_03/BSF_03_sorted.bam	/cluster/majf_lab/mtinti/UTR/BSF_04/res4/BSF_04/BSF_04_sorted.bam	/cluster/majf_lab/mtinti/UTR/BSF_05/res4/BSF_05/BSF_05_sorted.bam	/cluster/majf_lab/mtinti/UTR/BSF_06/res4/BSF_06/BSF_06_sorted.bam	/cluster/majf_lab/mtinti/UTR/BSF_07/res4/BSF_07/BSF_07_sorted.bam	/cluster/majf_lab/mtinti/UTR/BSF_08/res4/BSF_08/BSF_08_sorted.bam	/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted_F.bam	/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted_R.bam	/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted_FR.bam	/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted_RR.bam	/cluster/majf_lab/mtinti/UTR/BSF_03/res4/BSF_03/BSF_03_sorted_F.bam	/cluster/majf_lab/mtinti/UTR/BSF_03/res4/BSF_03/BSF_03_sorted_R.bam	/cluster/majf_lab/mtinti/UTR/BSF_03/res4/BSF_03/BSF_03_sorted_FR.bam	/cluster/majf_lab/mtinti/UTR/BSF_03/res4/BSF_03/BSF_03_sorted_RR.bam	/cluster/majf_lab/mtinti/UTR/BSF_04/res4/BSF_04/BSF_04_sorted_F.bam	/cluster/majf_lab/mtinti/UTR/BSF_04/res4/BSF_04/BSF_04_sorted_R.bam	/cluster/majf_lab/mtinti/UTR/BSF_04/res4/BSF_04/BSF_04_sorted_FR.bam	/cluster/majf_lab/mtinti/UTR/BSF_04/res4/BSF_04/BSF_04_sorted_RR.bam	/cluster/majf_lab/mtinti/UTR/BSF_05/res4/BSF_05/BSF_05_sorted_F.bam	/cluster/majf_lab/mtinti/UTR/BSF_05/res4/BSF_05/BSF_05_sorted_R.bam	/cluster/majf_lab/mtinti/UTR/BSF_05/res4/BSF_05/BSF_05_sorted_FR.bam	/cluster/majf_lab/mtinti/UTR/BSF_05/res4/BSF_05/BSF_05_sorted_RR.bam	/cluster/majf_lab/mtinti/UTR/BSF_06/res4/BSF_06/BSF_06_sorted_F.bam	/cluster/majf_lab/mtinti/UTR/BSF_06/res4/BSF_06/BSF_06_sorted_R.bam	/cluster/majf_lab/mtinti/UTR/BSF_06/res4/BSF_06/BSF_06_sorted_FR.bam	/cluster/majf_lab/mtinti/UTR/BSF_06/res4/BSF_06/BSF_06_sorted_RR.bam	/cluster/majf_lab/mtinti/UTR/BSF_07/res4/BSF_07/BSF_07_sorted_F.bam	/cluster/majf_lab/mtinti/UTR/BSF_07/res4/BSF_07/BSF_07_sorted_R.bam	/cluster/majf_lab/mtinti/UTR/BSF_07/res4/BSF_07/BSF_07_sorted_FR.bam	/cluster/majf_lab/mtinti/UTR/BSF_07/res4/BSF_07/BSF_07_sorted_RR.bam	/cluster/majf_lab/mtinti/UTR/BSF_08/res4/BSF_08/BSF_08_sorted_F.bam	/cluster/majf_lab/mtinti/UTR/BSF_08/res4/BSF_08/BSF_08_sorted_R.bam	/cluster/majf_lab/mtinti/UTR/BSF_08/res4/BSF_08/BSF_08_sorted_FR.bam	/cluster/majf_lab/mtinti/UTR/BSF_08/res4/BSF_08/BSF_08_sorted_RR.bam
NA_peak_1385_G_Tb927.4.4140	Tb927_04_v5.1	1094674	1096272	.	1599	8856	2014	875	561	11726	8707	12663	22	67	76	94	0	2	43	2	0	0	13	0	0	0	6	1	8	95	125	88	1	56	93	62	12	92	139	103
NA_peak_1390_G_Tb927.4.4190	Tb927_04_v5.1	1107818	1110110	.	2293	6791	7615	3758	1815	7361	6783	5806	103	109	93	58	34	162	124	2	15	77	68	2	8	40	23	1	82	66	41	66	102	50	39	59	62	49	60	55
NA_peak_1391_G_Tb927.4.4210	Tb927_04_v5.1	1111363	1112168	.	806	148	38	21	26	245	210	173	5	3	8	2	1	0	3	0	1	1	0	0	0	0	1	0	3	5	6	5	1	3	5	2	1	4	7	1
NA_peak_1392_G_Tb927.4.4220	Tb927_04_v5.1	1114081	1115390	.	1310	480	54	109	35	878	1183	865	3	8	6	8	0	0	2	0	2	0	0	8	1	0	1	0	20	5	3	21	9	1	5	13	6	3	6	14
NA_peak_1393_G_Tb927.4.4230	Tb927_04_v5.1	1117644	1119627	.	1984	1743	2765	1585	1100	2287	1674	1861	24	31	18	15	20	68	45	2	12	50	24	0	13	30	14	1	40	12	8	29	35	2	0	16	45	5	4	30
NA_peak_1394_G_Tb927.4.4310	Tb927_04_v5.1	1138808	1140815	.	2008	55	5935	4219	9318	8593	6118	4987	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	2	2	0	0	1	1	0	0	1
NA_peak_1396_G_Tb927.4.4370	Tb927_04_v5.1	1148546	1149301	.	756	237	43	29	14	383	121	295	1	9	2	3	0	0	0	0	3	0	0	0	0	0	0	0	4	2	6	4	1	0	5	0	4	2	4	1
NA_peak_1405_G_Tb927.4.4430	Tb927_04_v5.1	1176638	1177581	.	944	1037	5111	4645	4199	964	1142	865	10	41	22	8	1	292	238	0	2	273	227	0	2	228	204	0	35	5	0	19	39	7	0	31	26	6	2	24
NA_peak_1407_G_Tb927.4.4440	Tb927_04_v5.1	1181489	1182432	.	944	2015	9689	8772	7513	2674	3102	2170	14	57	36	28	4	372	323	0	3	334	350	1	1	344	289	0	52	8	0	88	57	12	1	126	35	15	4	81
NA_peak_1409_G_Tb927.4.4450	Tb927_04_v5.1	1186348	1187295	.	948	1167	4067	3647	3073	1243	1285	1153	10	26	27	7	1	85	210	0	2	69	201	0	1	41	174	0	39	12	0	24	57	8	0	23	42	11	2	17
NA_peak_1410_G_Tb927.4.4460	Tb927_04_v5.1	1191203	1192967	.	1765	1950	1093	876	648	2619	1939	2332	10	22	40	15	4	59	22	1	2	48	22	2	1	41	12	1	32	10	18	11	33	5	13	5	31	9	11	6
NA_peak_1414_G_Tb927.4.4480	Tb927_04_v5.1	1203567	1205089	.	1523	545	33	93	5	1598	1018	2153	3	4	11	2	0	0	0	0	1	0	3	0	0	0	0	0	16	9	17	12	9	4	7	12	23	1	28	21
NA_peak_1415_G_Tb927.4.4490	Tb927_04_v5.1	1205192	1207205	.	2014	3604	909	400	96	5219	3356	4300	110	82	34	3	14	34	3	0	4	14	2	2	2	4	0	0	201	22	3	14	125	15	1	12	178	17	4	12
NA_peak_1416_R_Tb927.4.4490	Tb927_04_v5.1	1205685	1207084	.	1400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_1417_G_Tb927.4.4490	Tb927_04_v5.1	1207633	1208831	.	1199	1721	1566	228	30	2973	666	840	63	30	25	15	1	78	69	0	2	13	9	0	0	0	0	0	10	107	97	3	12	24	15	3	5	30	19	6
NA_peak_1421_G_Tb927.4.4520	Tb927_04_v5.1	1236181	1239331	.	3151	1336	4311	1311	517	2321	598	1902	4	56	8	1	2	188	27	0	0	75	8	0	0	42	4	0	12	97	7	1	8	0	0	1	30	26	3	2
NA_peak_1422_R_Tb927.4.4520	Tb927_04_v5.1	1238287	1238513	.	227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_1423_R_Tb927.4.4520	Tb927_04_v5.1	1238892	1239255	.	364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_1424_G_Tb927.4.4560	Tb927_04_v5.1	1252876	1254602	.	1727	1338	1073	364	170	2381	1348	1669	30	12	0	1	12	23	2	0	2	9	1	0	8	2	0	0	50	14	1	6	42	6	0	4	48	4	2	6
NA_peak_1425_R_Tb927.4.4560	Tb927_04_v5.1	1253909	1254503	.	595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_1426_G_Tb927.4.4560	Tb927_04_v5.1	1254705	1255847	.	1143	1265	134	47	14	1198	1780	1374	57	5	19	44	9	1	1	8	0	0	1	1	0	1	0	1	7	5	15	15	26	11	14	30	61	9	15	37
NA_peak_1428_G_Tb927.4.4580	Tb927_04_v5.1	1261560	1263146	.	1587	268	428	318	260	520	444	255	7	2	4	6	4	13	0	0	2	8	0	0	0	7	0	0	9	0	4	12	10	1	6	11	5	3	4	8
NA_peak_1430_G_Tb927.4.4620	Tb927_04_v5.1	1275607	1277287	.	1681	116	96	44	50	736	497	471	1	4	5	0	1	0	2	2	0	0	1	0	1	0	0	0	10	8	10	8	5	7	7	11	12	4	1	5
NA_peak_1431_G_Tb927.4.4660	Tb927_04_v5.1	1279086	1280435	.	1350	234	82	70	25	618	323	1062	3	1	4	3	1	3	3	0	1	0	2	0	0	0	2	0	25	0	0	6	11	0	0	7	20	0	5	17
NA_peak_1436_G_Tb927.4.4690	Tb927_04_v5.1	1292203	1293100	.	898	3274	5339	4191	3495	6770	4100	9713	78	50	37	14	65	135	33	1	32	106	4	1	34	91	2	0	21	200	178	2	5	131	137	1	10	242	299	0
NA_peak_1438_G_Tb927.4.4730	Tb927_04_v5.1	1299984	1301673	.	1690	1576	3728	2946	1932	2226	1667	1967	22	12	18	11	79	1	8	61	75	3	7	42	44	0	3	23	8	34	31	9	3	20	15	4	11	34	23	0
NA_peak_1439_R_Tb927.4.4730	Tb927_04_v5.1	1300705	1300906	.	202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_1441_G_Tb927.4.4815	Tb927_04_v5.1	1315448	1316365	.	918	4234	1621	1029	960	6631	6193	7446	174	28	15	90	12	43	31	3	3	30	33	3	2	27	20	3	193	2	2	111	187	2	0	88	228	0	3	124
NA_peak_1442_G_Tb927.4.4860	Tb927_04_v5.1	1326360	1328194	.	1835	1293	2660	1844	1394	1827	1257	1430	7	15	32	6	8	35	51	1	8	24	30	0	7	12	21	1	24	5	5	26	15	3	1	17	19	4	6	24
NA_peak_1445_G_Tb927.4.4920	Tb927_04_v5.1	1345376	1347390	.	2015	3854	295	129	283	10463	8077	12881	39	55	56	21	4	0	4	8	3	1	3	0	3	1	2	6	70	104	132	41	45	86	103	34	115	156	199	58
NA_peak_1447_G_Tb927.4.4960	Tb927_04_v5.1	1360143	1362072	.	1930	3575	55	58	18	3204	6052	7071	31	49	35	7	0	0	0	1	0	8	0	1	0	0	0	0	20	30	23	11	7	58	69	6	23	82	59	7
NA_peak_1448_G_Tb927.4.4990	Tb927_04_v5.1	1365924	1367088	.	1165	354	66	16	21	1213	796	992	4	4	18	4	0	1	1	0	0	0	0	0	0	0	2	0	27	11	12	18	8	8	7	7	14	11	8	11
NA_peak_1449_G_Tb927.4.5040	Tb927_04_v5.1	1382269	1383529	.	1261	1296	28	29	26	3558	3423	2672	10	23	41	13	1	0	0	0	0	0	1	0	0	0	1	0	39	33	44	37	48	23	42	19	43	21	44	30
NA_peak_1450_G_Tb927.4.5060	Tb927_04_v5.1	1386156	1387647	.	1492	821	591	299	176	2032	2208	1355	5	1	1	12	6	1	2	7	5	0	1	3	3	0	0	4	14	21	8	25	16	14	11	20	8	15	13	6
NA_peak_1451_G_Tb927.4.5090	Tb927_04_v5.1	1392537	1394775	.	2239	4233	1521	217	170	8923	7931	6520	49	32	36	44	16	12	11	19	0	6	4	0	0	2	2	0	77	52	80	67	99	33	35	96	68	28	37	70
NA_peak_1452_G_Tb927.4.5120	Tb927_04_v5.1	1398983	1400612	.	1630	4142	398	119	62	12594	9082	4352	32	34	76	55	3	4	7	4	2	0	3	5	1	1	0	3	60	166	223	86	47	134	166	73	32	34	74	62
NA_peak_1453_G_Tb927.4.5130	Tb927_04_v5.1	1403990	1405536	.	1547	1353	521	233	48	4017	2603	2730	38	11	6	36	10	4	10	2	2	3	4	1	1	0	0	2	50	19	8	56	43	5	9	50	42	11	13	44
NA_peak_1454_G_Tb927.4.5130	Tb927_04_v5.1	1405677	1406366	.	690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_1454.2_G_Tb927.4.5140	Tb927_04_v5.1	1405677	1407226	.	1550	462	381	15	3	982	1596	908	3	5	8	29	0	14	23	0	0	0	0	0	0	0	0	0	0	1	2	87	2	3	14	92	0	0	9	70
NA_peak_1456_G_Tb927.4.5180	Tb927_04_v5.1	1412641	1414429	.	1789	2521	1748	349	169	6953	3752	3755	37	18	25	21	18	25	17	7	6	7	1	0	1	1	4	3	81	44	53	51	29	30	32	30	62	23	21	42
NA_peak_1457_R_Tb927.4.5250	Tb927_04_v5.1	1426198	1426569	.	372	3	3	1	5	24	6	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NA_peak_1458_R_Tb927.4.5260	Tb927_04_v5.1	1428001	1428610	.	610	13	7	5	11	35	18	29	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0
NA_peak_1459_R_Tb927.4.5290	Tb927_04_v5.1	1433262	1433691	.	430	8	5	3	3	25	10	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0
NA_peak_1460_R_Tb927.4.5300	Tb927_04_v5.1	1435099	1435469	.	371	4	6	1	5	18	8	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
NA_peak_1461_G_Tb927.4.5310	Tb927_04_v5.1	1437275	1439441	.	2167	523	139	5	5	1108	606	1487	6	6	7	9	0	0	0	0	0	0	0	0	0	0	0	0	13	7	7	12	7	0	1	12	18	3	7	33
NA_peak_1464_R_Tb927.4.5380	Tb927_04_v5.1	1460357	1460566	.	210	55	149	64	45	61	76	89	0	0	2	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	1	3	0	0	0	0	0	0	0	4
NA_peak_1467_G_Tb927.4.5390	Tb927_04_v5.1	1465059	1466449	.	1391	175	7	3	3	1799	1773	846	3	1	0	8	0	0	0	0	0	0	0	0	0	0	0	0	33	10	14	59	32	2	4	67	16	7	11	33
NA_peak_1472_R_Tb927.4.5460	Tb927_04_v5.1	1492444	1493203	.	760	70	313	554	559	471	191	261	3	0	0	0	1	6	0	0	3	10	0	0	0	12	0	0	18	0	0	0	3	0	0	0	5	0	0	0
NA_peak_1509_G_Tb927.5.120	Tb927_05_v5.1	10331	11701	.	1371	9	5	7	11	11	16	41	1	0	0	0	0	0	0	0	0	2	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0
NA_peak_1508_G_Tb927.5.120	Tb927_05_v5.1	10425	11726	.	1302	0	0	1	0	1	2	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	2	7
NA_peak_1534_G_Tb927.5.286b	Tb927_05_v5.1	85661	87357	.	1697	1027	2986	2287	3891	3329	2326	2749	3	3	34	31	1	5	12	0	1	13	22	0	0	0	4	0	0	1	2	6	0	1	0	2	0	0	0	2
NA_peak_1542_G_Tb927.5.292b	Tb927_05_v5.1	107895	109721	.	1827	1387	101	79	46	2721	2611	3602	10	30	1	9	4	0	0	0	1	0	0	0	2	0	0	0	24	31	17	10	32	29	12	22	41	40	22	21
NA_peak_1544_G_Tb927.5.293b	Tb927_05_v5.1	112414	113684	.	1271	2425	1973	74	21	5735	4362	2268	11	3	86	25	2	2	33	37	1	0	0	1	0	2	0	0	2	10	91	118	14	1	68	86	3	3	36	65
NA_peak_1550_G_Tb927.5.297b	Tb927_05_v5.1	125780	126696	.	917	4203	2208	955	88	9300	9534	8367	78	148	98	45	73	32	25	56	37	0	0	18	2	1	0	1	78	256	227	56	64	279	227	40	37	263	245	46
NA_peak_1552_G_Tb927.5.320	Tb927_05_v5.1	135337	136563	.	1227	698	192	46	9	395	406	676	18	7	19	39	9	0	0	13	2	0	0	9	0	0	0	0	4	3	8	3	9	4	6	3	11	8	26	12
NA_peak_1555_G_Tb927.5.330	Tb927_05_v5.1	141138	142519	.	1382	217	121	150	175	847	974	927	2	7	3	1	2	2	1	1	1	0	0	4	2	1	0	6	5	17	8	6	4	17	12	9	5	16	14	3
NA_peak_1558_G_Tb927.5.340	Tb927_05_v5.1	156376	158460	.	2085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_1558_G_Tb927.5.350	Tb927_05_v5.1	156376	158460	.	2085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_1559_R_Tb927.5.350	Tb927_05_v5.1	156978	158445	.	1468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_1560_G_Tb927.5.350	Tb927_05_v5.1	159403	159857	.	455	954	1704	1348	903	1191	1173	1158	20	41	1	3	5	48	0	0	9	34	0	0	5	30	0	0	21	25	0	0	12	37	0	0	32	18	0	0
NA_peak_1561_G_Tb927.5.350	Tb927_05_v5.1	160005	160222	.	218	182	443	322	204	355	289	388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0
NA_peak_1566_G_Tb927.5.400	Tb927_05_v5.1	181845	183010	.	1166	333	29	19	17	380	324	469	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4	7	3	1	2	8	5	0	1	11	4
NA_peak_1567_G_Tb927.5.400	Tb927_05_v5.1	184362	185620	.	1259	392	19	3	22	1668	1118	1681	6	4	1	4	0	0	0	0	0	0	0	0	0	1	0	0	28	17	9	15	23	6	4	9	36	10	9	13
NA_peak_1567.2_G_Tb927.5.410	Tb927_05_v5.1	185723	186648	.	926	181	73	76	77	714	581	740	2	2	5	7	2	1	0	2	0	2	1	2	0	1	2	6	1	3	10	20	3	3	6	18	0	9	29	12
NA_peak_1568.2_G_Tb927.5.430	Tb927_05_v5.1	189145	190368	.	1224	51	4	3	38	361	133	408	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	9	0	0	3	6	0	2	59	15	0	2
NA_peak_1568_G_Tb927.5.430	Tb927_05_v5.1	189728	190368	.	641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_1570_G_Tb927.5.440	Tb927_05_v5.1	191295	192242	.	948	24	4	6	74	196	236	61	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	4	0	0	12	5	0	0	4	0	1
NA_peak_1575_G_Tb927.5.510	Tb927_05_v5.1	216181	218132	.	1952	1618	2857	2411	1603	1611	1789	1965	34	20	39	44	13	33	66	7	10	46	43	5	4	29	29	5	29	9	4	23	38	1	2	20	30	4	3	30
NA_peak_1582_G_Tb927.5.620	Tb927_05_v5.1	261461	262804	.	1344	393	3379	3818	5351	697	836	751	5	1	5	5	8	57	96	3	7	59	95	3	14	90	137	3	16	0	1	10	21	0	0	16	13	1	6	13
NA_peak_1586_G_Tb927.5.650	Tb927_05_v5.1	282465	285684	.	3220	4481	16	26	23	7273	9206	12182	27	23	29	29	0	0	0	0	0	0	0	0	0	0	0	0	64	15	5	44	85	17	15	56	114	23	21	81
NA_peak_1588_G_Tb927.5.660	Tb927_05_v5.1	287710	289563	.	1854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_1588_G_Tb05.30F7.410	Tb927_05_v5.1	287710	289563	.	1854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_1589_G_Tb05.30F7.410	Tb927_05_v5.1	289666	291919	.	2254	3555	585	152	26	7409	5640	6629	76	33	37	67	1	11	9	1	2	8	9	0	0	0	1	0	82	84	80	72	85	44	35	63	112	47	67	70
NA_peak_1590_G_Tb927.5.680	Tb927_05_v5.1	300008	301110	.	1103	2247	54	29	16	12686	4896	8546	16	78	80	7	0	2	0	0	1	0	0	1	0	0	0	0	34	301	350	16	25	146	147	18	27	262	246	25
NA_peak_1591_G_Tb927.5.700	Tb927_05_v5.1	303547	305974	.	2428	2764	49	8	5	5316	5209	6574	46	43	1	0	1	2	0	0	0	0	0	0	0	0	0	0	52	58	2	0	62	57	0	0	98	70	0	0
NA_peak_1591.2_G_Tb927.5.700	Tb927_05_v5.1	304935	305974	.	1040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_1592_G_Tb927.5.730	Tb927_05_v5.1	311053	312448	.	1396	2819	16358	15305	12537	3692	3279	2511	41	11	23	75	9	4	4	262	3	0	4	238	2	0	3	232	29	47	70	44	38	23	55	45	29	32	61	33
NA_peak_1593_G_Tb927.5.770	Tb927_05_v5.1	321113	323694	.	2582	3788	364	152	131	10167	7747	9811	45	16	23	45	14	0	2	5	2	0	1	2	1	0	0	0	64	100	96	68	53	67	65	41	59	107	108	41
NA_peak_1594_G_Tb927.5.780	Tb927_05_v5.1	323797	325416	.	1620	1347	373	226	141	3760	3440	3956	9	21	15	21	6	3	2	4	2	4	2	0	0	3	3	0	35	56	58	19	39	42	38	14	31	69	64	22
NA_peak_1595_G_Tb927.5.800	Tb927_05_v5.1	333014	334550	.	1537	3065	1014	1130	1291	7701	3713	1923	52	107	38	8	34	2	1	3	54	0	1	4	56	1	2	2	3	195	133	0	0	127	67	0	4	67	36	0
NA_peak_1599_G_Tb927.5.930	Tb927_05_v5.1	369365	370539	.	1175	70	116	45	8	225	356	125	1	6	8	0	2	0	0	1	0	0	1	0	0	0	1	0	0	4	10	2	0	13	13	0	0	5	4	0
NA_peak_1600_G_Tb927.5.940	Tb927_05_v5.1	373746	375509	.	1764	2309	10377	9865	8346	4176	3282	2147	33	30	33	29	161	84	90	118	169	45	96	143	182	17	45	128	21	83	52	16	5	50	54	13	9	53	33	3
NA_peak_1603_G_Tb927.5.980	Tb927_05_v5.1	382783	384907	.	2125	3507	928	644	583	3469	2901	3379	23	82	91	20	15	2	5	10	10	0	5	7	9	1	5	4	14	28	48	13	14	32	34	5	18	38	56	9
NA_peak_1605_G_Tb927.5.1030	Tb927_05_v5.1	394735	395493	.	759	1529	263	42	36	13838	6284	7893	0	2	60	1	0	0	0	5	0	0	0	0	0	0	0	0	2	9	399	12	2	2	192	6	4	4	220	2
NA_peak_1608_G_Tb927.5.1090	Tb927_05_v5.1	412451	413255	.	805	1401	13545	11909	8025	3880	1057	3071	12	42	16	2	96	270	5	60	101	243	7	79	165	100	15	126	2	117	107	0	0	38	41	0	1	95	115	0
NA_peak_1610_G_Tb927.5.1100	Tb927_05_v5.1	417658	418508	.	851	1641	710	472	685	3838	2199	3796	0	78	97	0	24	0	1	38	16	0	1	20	19	0	1	31	1	132	191	0	1	70	101	0	4	120	200	0
NA_peak_1623_G_Tb927.5.1145	Tb927_05_v5.1	449444	450542	.	1099	2462	2982	85	63	10908	9109	7623	6	66	55	8	1	73	84	0	0	2	7	0	0	3	1	0	10	255	224	14	11	183	170	24	15	164	166	9
NA_peak_1624_G_Tb927.5.1210	Tb927_05_v5.1	461855	463257	.	1403	226	1229	1887	2690	254	282	440	8	3	0	0	39	1	0	0	56	0	0	0	87	1	0	0	0	11	0	0	1	10	0	0	7	15	0	0
