GeneID	Chromosome	CDS start	CDS end	PCF1r	PCF2r	PCF3r	slBF1r	slBF2r	slBF3r	cBF1r	cBF2r	cBF3r	PCF1m	PCF2m	PCF3m	slBF1m	slBF2m	slBF3m	cBF1m	cBF2m	cBF3m	Percent Multialigners	Annotation source	is Pseudogene	Functional category	Prodcut description
NTCDS.Tb11.NT.135	Tb927_11_v5	3073648	3073821	1328.4	393.3	1280.9	485.0	241.3	248.7	716.3	904.9	680.6	5808.0	4102.4	3639.2	3644.9	2446.9	1451.4	3043.0	2912.8	1616.2	100.0	Tschudi Lab	No	Translation	"ribosomal protein S29, putative"
NTCDS.Tb11.NT.138	Tb927_11_v5	3145263	3145436	1196.8	394.3	1213.0	464.1	198.9	291.7	629.7	869.6	707.3	5600.3	4033.1	3623.9	3623.8	2269.1	1384.8	3021.3	2813.7	1681.9	100.0	Tschudi Lab	No	Translation	"ribosomal protein S29, putative"
NTCDS.Tb11.NT.142	Tb927_11_v5	3211446	3211081	306.6	280.3	201.4	1322.0	1322.3	2379.9	1205.8	1768.1	2170.0	223.7	322.3	184.1	762.4	612.9	500.2	803.1	1304.2	1055.6	100.0	Tschudi Lab	No	organelle biogenesis and structure	"microtubule-associated protein,corset-associated protein 15 (CAP15)"
NTCDS.Tb11.NT.145	Tb927_11_v5	3225743	3225922	51.2	97.0	102.7	41.4	46.4	51.9	62.3	65.2	71.7	217.4	331.6	126.6	226.6	92.8	62.0	280.3	111.7	104.7	0.2	Tschudi Lab	No	Unknown: Tb-specific	hypothetical protein
NTCDS.Tb11.NT.147	Tb927_11_v5	3303167	3303415	101.3	69.7	91.3	94.1	59.6	106.7	52.9	57.9	141.5	301.2	334.3	222.2	194.4	124.9	97.6	284.4	235.2	111.4	0.2	Tschudi Lab	No	Unknown: Tb-specific	hypothetical protein
NTCDS.Tb11.NT.154	Tb927_11_v5	3482879	3482493	3886.0	2134.6	4030.5	2304.1	1898.7	2053.8	2271.9	2594.3	3232.8	11061.4	8849.1	7975.6	6223.8	3995.5	2721.4	5496.9	6295.4	2803.7	100.0	Tschudi Lab	No	Protease-related	"polyubiquitin, putative"
NTCDS.Tb11.NT.155	Tb927_11_v5	3483570	3483184	3805.1	2176.6	4080.0	2338.3	1769.5	2113.3	2149.9	2598.8	3165.8	10809.7	8906.4	7943.5	6194.3	3935.5	2633.1	5453.2	6239.6	2868.8	100.0	Tschudi Lab	No	Protease-related	"polyubiquitin, putative"
NTCDS.Tb11.NT.159	Tb927_11_v5	3515762	3515412	4172.4	3374.9	4430.0	46.9	89.8	141.1	359.5	255.4	237.6	2957.9	2558.0	2841.1	247.3	162.4	157.4	916.1	692.7	283.1	100.0	Tschudi Lab	No	Metabolism	"cytochrome c oxidase subunit 10, putative"
NTCDS.Tb11.NT.170	Tb927_11_v5	3673716	3673892	88.6	158.8	143.4	134.8	188.8	290.7	135.8	101.0	334.8	131.3	206.0	156.0	108.3	79.6	90.9	169.5	121.1	137.5	0.3	Tschudi Lab	No	Unknown: Tb-specific	hypothetical protein
NTCDS.Tb11.NT.177	Tb927_11_v5	3751692	3752084	592.0	416.3	903.4	735.8	704.6	918.9	695.8	361.0	293.8	295.2	197.5	185.4	125.3	337.0	282.3	110.5	73.2	65.7	0.5	Tschudi Lab	No	Unknown: Tb-specific	hypothetical protein
NTCDS.Tb11.NT.181	Tb927_11_v5	3851008	3851298	420.0	182.4	361.2	118.6	137.3	231.4	190.4	183.2	234.7	1018.7	1143.9	703.5	540.8	305.2	200.5	927.3	649.3	202.9	1.1	Tschudi Lab	No	Unknown: Tb-specific	hypothetical protein
NTCDS.Tb11.NT.183	Tb927_11_v5	3911759	3911604	24.3	27.6	28.6	27.4	16.2	24.9	23.6	24.4	69.7	141.4	195.8	110.8	174.0	80.1	59.4	211.4	146.9	77.1	2.7	Tschudi Lab	No	Unknown: Tb-specific	hypothetical protein
NTCDS.Tb11.NT.186	Tb927_11_v5	3990719	3990270	150.7	112.6	109.9	103.4	179.7	161.7	100.2	108.3	134.9	361.2	311.1	249.6	488.1	300.8	200.5	388.0	373.5	201.5	1.9	Tschudi Lab	No	Unknown: conserved	"hypothetical protein, conserved"
NTCDS.Tb11.NT.189	Tb927_11_v5	4050358	4050182	194.4	140.3	190.4	81.7	30.3	53.0	132.9	23.4	47.8	829.4	613.9	299.3	260.2	146.1	129.6	510.4	212.7	111.0	0.0	Tschudi Lab	No	Unknown: conserved	"hypothetical protein, unknown function"
NTCDS.Tb11.NT.191	Tb927_11_v5	4078993	4078601	142.7	137.0	214.7	72.3	62.6	106.9	131.6	75.5	140.9	419.1	549.4	291.2	401.4	273.5	172.0	717.7	386.0	263.0	1.1	Tschudi Lab	No	Unknown: Tb-specific	hypothetical protein
NTCDS.Tb11.NT.196	Tb927_11_v5	4199823	4199506	80.0	99.3	117.1	171.1	128.2	177.6	300.1	257.1	328.5	254.3	231.7	233.8	329.6	175.2	152.1	898.8	561.2	307.1	0.1	Tschudi Lab	No	Unknown: Tb-specific	hypothetical protein
NTCDS.Tb11.NT.2	Tb927_11_v5	36831	36568	659.9	605.0	1236.0	441.8	393.7	648.0	380.0	860.9	748.4	663.3	739.4	797.1	455.6	243.4	190.2	636.6	537.3	269.5	0.2	Tschudi Lab	No	Unknown: Tb-specific	hypothetical protein
NTCDS.Tb11.NT.211	Tb927_11_v5	4403148	4402945	1004.0	1360.6	954.2	69.5	54.5	69.8	81.8	71.2	97.2	530.1	550.2	473.9	120.5	99.3	68.2	99.7	138.5	68.4	0.1	Tschudi Lab	No	Unknown: Tb-specific	hypothetical protein
NTCDS.Tb11.NT.212	Tb927_11_v5	4412418	4412131	677.7	609.3	790.5	324.8	309.9	336.9	301.3	101.0	85.8	395.1	333.2	412.2	216.0	225.9	258.1	145.7	112.3	105.0	7.1	Tschudi Lab	No	Unknown: Tb-specific	hypothetical protein
NTCDS.Tb11.NT.217	Tb927_11_v5	4510401	4510276	43.5	50.7	33.0	54.9	41.4	66.6	43.1	69.6	83.7	28.0	49.1	25.1	21.5	26.3	20.7	37.0	21.9	29.0	29.8	Tschudi Lab	No	Unknown: Tb-specific	hypothetical protein
NTCDS.Tb11.NT.220	Tb927_11_v5	4537764	4537546	242.7	221.8	184.3	44.0	28.3	32.3	104.4	48.2	75.5	385.2	347.1	286.2	145.4	92.0	82.9	284.1	168.5	128.7	0.7	Tschudi Lab	No	Unknown: Tb-specific	hypothetical protein
NTCDS.Tb11.NT.28	Tb927_11_v5	634235	634405	409.4	312.4	384.9	263.6	174.6	192.4	321.9	209.5	339.4	238.2	192.9	176.1	236.0	227.2	165.2	279.8	173.0	180.5	0.1	Tschudi Lab	No	Unknown: Tb-specific	hypothetical protein
NTCDS.Tb11.NT.29	Tb927_11_v5	637063	637251	1275.7	1232.8	1469.1	330.9	228.1	294.7	358.7	321.5	390.6	663.7	505.8	624.6	158.1	129.0	140.2	190.6	202.8	203.7	0.0	Tschudi Lab	No	Unknown: Tb-specific	hypothetical protein
NTCDS.Tb11.NT.3	Tb927_11_v5	39180	38950	518.2	459.2	540.1	1845.0	1806.9	2719.8	1392.3	1534.6	1991.1	279.3	558.6	435.3	995.8	549.8	460.3	960.8	603.3	574.2	1.0	Tschudi Lab	No	Unknown: conserved	"hypothetical protein, conserved"
NTCDS.Tb11.NT.32	Tb927_11_v5	828469	828152	76.4	101.5	127.4	202.2	182.7	287.7	223.2	172.5	220.2	272.8	324.1	234.2	414.3	174.0	202.4	214.7	229.3	197.3	1.1	Tschudi Lab	No	Unknown: Tb-specific	"hypothetical protein, unlikely"
NTCDS.Tb11.NT.47	Tb927_11_v5	1089609	1089824	202.1	278.1	316.7	251.9	267.5	364.9	352.8	314.3	608.0	461.3	630.6	455.6	533.8	248.2	268.2	601.3	474.3	408.0	0.1	Tschudi Lab	No	Transcription	"DNA-directed RNA polymerase subunit, putative "
NTCDS.Tb11.NT.5	Tb927_11_v5	84862	84584	108.8	125.8	113.6	66.9	81.8	117.2	82.1	95.0	160.1	186.4	244.7	227.5	237.4	129.5	107.1	264.4	200.8	136.6	0.1	Tschudi Lab	No	Unknown: Tb-specific	"hypothetical protein, unlikely"
NTCDS.Tb11.NT.6	Tb927_11_v5	97495	97217	114.7	91.7	109.6	150.7	65.6	134.8	145.2	136.5	144.8	277.4	299.2	190.2	241.0	200.6	132.2	280.0	203.3	169.0	0.1	Tschudi Lab	No	Unknown: Tb-specific	hypothetical protein
NTCDS.Tb11.NT.66	Tb927_11_v5	1530022	1530306	51.3	13.5	27.6	75.4	56.5	62.0	124.5	96.7	154.3	135.3	167.2	116.6	218.8	139.2	88.9	277.4	198.9	132.6	0.2	Tschudi Lab	No	Unknown: Tb-specific	hypothetical protein
NTCDS.Tb11.NT.69	Tb927_11_v5	1659645	1659749	36.4	54.0	40.6	36.8	39.4	62.7	28.6	52.8	91.8	56.0	59.1	55.1	48.2	67.5	59.7	75.6	50.4	43.6	3.3	Tschudi Lab	No	Unknown: Tb-specific	hypothetical protein
NTCDS.Tb11.NT.7	Tb927_11_v5	110961	110746	146.5	178.9	270.7	70.4	68.6	91.4	91.5	60.5	129.7	157.8	164.4	128.8	160.5	98.5	104.6	107.0	86.8	59.9	5.1	Tschudi Lab	No	Unknown: Tb-specific	hypothetical protein
NTCDS.Tb11.NT.83	Tb927_11_v5	1846337	1846227	42.3	51.8	33.0	24.4	14.1	18.6	16.7	6.0	11.0	127.6	135.8	74.3	75.3	38.2	23.9	98.0	54.5	30.3	0.0	Tschudi Lab	No	Unknown: Tb-specific	hypothetical protein
NTCDS.Tb11.NT.88	Tb927_11_v5	1981275	1981051	55.4	35.5	52.1	77.1	57.5	78.1	91.4	83.7	81.6	97.8	134.9	89.1	165.3	138.8	111.5	201.5	99.2	136.1	0.0	Tschudi Lab	No	Unknown: Tb-specific	hypothetical protein
NTCDS.Tb11.NT.95	Tb927_11_v5	2121459	2121175	101.2	55.4	96.3	86.2	46.5	81.0	123.0	68.5	131.2	518.0	339.6	351.8	477.5	298.7	192.7	505.0	392.9	213.1	3.6	Tschudi Lab	No	Unknown: conserved	"hypothetical protein, conserved"
NTCDS.Tb2.NT.10	Tb927_02_v4	386954	386880	15.5	6.7	11.7	67.9	75.7	78.8	48.8	36.0	61.8	13.1	7.3	9.2	65.2	51.7	33.5	70.3	30.8	39.4	0.0	Tschudi Lab	No	Unknown: Tb-specific	hypothetical protein
NTCDS.Tb2.NT.23	Tb927_02_v4	578251	578454	54.2	45.3	38.1	16.0	12.1	13.0	19.8	26.4	41.0	134.4	132.0	120.9	58.5	56.2	60.6	28.7	47.0	50.1	2.7	Tschudi Lab	No	Unknown: Tb-specific	hypothetical protein
NTCDS.Tb2.NT.46	Tb927_02_v4	850682	850515	115.0	97.3	228.6	88.9	75.7	104.5	146.4	122.3	155.7	192.5	145.8	195.2	150.2	136.7	125.4	187.2	167.8	150.7	1.4	Tschudi Lab	No	Unknown: Tb-specific	hypothetical protein
NTCDS.Tb2.NT.48	Tb927_02_v4	870105	869998	41.4	78.2	53.6	69.6	121.1	199.2	42.8	46.7	45.1	207.2	233.7	133.8	137.5	108.1	101.2	99.2	117.9	47.2	0.4	Tschudi Lab	No	Unknown: Tb-specific	hypothetical protein
NTCDS.Tb3.NT.15	Tb927_03_v4	233060	233434	16.9	13.3	18.2	126.8	93.9	148.8	50.3	86.6	49.0	213.2	192.0	195.6	218.5	260.9	304.9	103.9	156.7	165.1	0.1	Tschudi Lab	No	Unknown: Tb-specific	"hypothetical protein, unlikely"
NTCDS.Tb3.NT.18	Tb927_03_v4	266632	266889	188.1	130.3	129.5	111.2	70.7	126.0	137.8	94.1	155.5	257.3	282.6	190.1	242.4	139.9	127.9	233.2	154.0	140.8	3.4	Tschudi Lab	No	Unknown: Tb-specific	hypothetical protein
NTCDS.Tb3.NT.2	Tb927_03_v4	133100	132747	66.3	48.7	63.8	145.0	183.7	301.1	210.9	173.5	186.3	173.7	232.7	147.3	459.1	255.8	203.2	577.5	457.2	283.6	1.8	Tschudi Lab	No	Unknown: Tb-specific	hypothetical protein
NTCDS.Tb3.NT.20	Tb927_03_v4	399005	398622	116.8	63.1	92.6	272.4	239.2	324.0	239.3	250.1	309.0	129.8	147.7	140.6	394.2	267.6	204.1	333.3	385.8	253.2	99.7	Tschudi Lab	No	Unknown: Tb-specific	hypothetical protein
NTCDS.Tb3.NT.22	Tb927_03_v4	513876	513487	192.0	183.2	171.1	202.6	187.8	375.0	202.4	175.3	168.1	142.0	134.8	92.4	198.1	229.1	192.1	247.6	172.6	169.3	1.9	Tschudi Lab	No	Unknown: Tb-specific	"hypothetical protein, unlikely"
NTCDS.Tb3.NT.27	Tb927_03_v4	622435	622815	513.7	662.2	748.7	624.5	514.8	648.9	336.1	712.9	705.7	679.7	708.1	637.2	598.7	338.6	287.2	374.2	509.8	383.1	1.3	Tschudi Lab	No	Unknown: Tb-specific	"hypothetical protein, unlikely"
NTCDS.Tb3.NT.28	Tb927_03_v4	623857	624054	267.1	190.1	453.1	46.5	67.6	111.3	114.8	117.1	136.2	452.5	444.1	297.2	144.8	110.0	82.9	233.0	236.8	123.8	1.3	Tschudi Lab	No	Unknown: conserved	"hypothetical protein, conserved"
NTCDS.Tb3.NT.49	Tb927_03_v4	1123656	1123844	38.6	22.3	46.5	107.1	146.3	86.5	72.6	190.4	206.5	36.7	26.7	30.6	53.8	53.6	44.1	23.5	39.1	47.8	0.9	Tschudi Lab	No	Unknown: Tb-specific	hypothetical protein
NTCDS.Tb4.NT.20	Tb927_04_v4	587499	588062	324.9	252.9	358.6	235.0	247.3	311.6	178.0	179.8	122.1	212.9	74.6	68.4	49.2	238.0	157.6	77.8	81.9	53.5	8.7	Tschudi Lab	No	Unknown: conserved	"hypothetical protein, conserved"
NTCDS.Tb4.NT.23	Tb927_04_v4	780149	780247	26.5	24.3	22.3	41.6	58.5	82.8	11.0	11.5	11.0	46.1	32.2	48.5	53.2	49.6	40.6	40.7	49.9	21.0	1.8	Tschudi Lab	No	Unknown: Tb-specific	hypothetical protein
NTCDS.Tb4.NT.52	Tb927_04_v4	1317439	1316975	80.6	62.9	42.3	62.2	37.4	56.7	43.6	23.6	34.1	197.1	165.2	133.5	248.8	209.4	190.3	242.5	166.2	132.8	3.6	Tschudi Lab	No	Unknown: Tb-specific	T. brucei spp.-specific protein
NTCDS.Tb4.NT.64	Tb927_04_v4	1452580	1452287	122.0	122.5	118.8	84.5	68.7	96.2	85.4	62.4	111.6	192.5	263.1	242.8	230.9	161.6	95.8	348.2	175.1	127.6	81.5	Tschudi Lab	No	Unknown: conserved	"hypothetical protein, conserved"
NTCDS.Tb5.NT.34	Tb927_05_v5	449076	449216	17.2	14.5	47.1	24.4	18.2	38.6	44.8	25.4	35.3	112.6	99.7	77.0	82.9	70.4	56.1	127.5	85.2	56.6	41.3	Tschudi Lab	No	Unknown: Tb-specific	hypothetical protein
NTCDS.Tb5.NT.58	Tb927_05_v5	785438	785659	77.8	62.1	226.6	117.3	74.7	82.6	100.8	72.2	49.1	74.7	85.8	97.4	78.7	76.6	71.8	108.6	73.2	68.0	0.4	Tschudi Lab	No	Unknown: Tb-specific	hypothetical protein
NTCDS.Tb5.NT.82	Tb927_05_v5	1224463	1224783	25.6	34.2	40.2	93.5	118.1	131.4	129.6	183.3	164.3	309.2	399.8	346.8	422.6	276.0	215.3	755.2	642.8	305.0	2.5	Tschudi Lab	No	Unknown: conserved	"hypothetical protein, conserved"
NTCDS.Tb5.NT.83	Tb927_05_v5	1268736	1269026	63.1	66.3	103.8	87.7	64.6	106.0	95.2	68.5	135.9	192.1	261.3	214.0	255.1	229.4	155.6	392.9	279.5	169.8	0.7	Tschudi Lab	No	Unknown: Tb-specific	hypothetical protein
NTCDS.Tb5.NT.87	Tb927_05_v5	1389302	1389219	20.7	25.4	29.8	9.2	32.3	31.5	12.2	12.3	13.4	62.1	78.5	54.0	54.0	25.9	16.2	47.9	44.2	12.8	0.0	Tschudi Lab	No	Unknown: Tb-specific	hypothetical protein
NTCDS.Tb5.NT.92	Tb927_05_v5	1417282	1417590	22.8	15.5	15.8	84.9	43.4	41.6	486.7	504.0	381.3	91.5	141.5	54.7	165.3	90.1	70.7	911.5	629.4	405.6	1.1	Tschudi Lab	No	Unknown: Tb-specific	hypothetical protein
NTCDS.Tb6.NT.67	Tb927_06_v4	1118369	1118274	35.9	23.2	21.2	54.0	112.0	108.0	64.4	35.9	60.7	42.1	51.7	47.4	73.0	60.3	52.7	101.9	108.3	54.4	0.1	Tschudi Lab	No	Unknown: Tb-specific	hypothetical protein
NTCDS.Tb6.NT.77	Tb927_06_v4	1393473	1393691	907.2	1003.1	828.8	147.6	347.2	527.1	216.3	321.6	366.1	2463.6	2279.3	1281.2	406.9	216.5	164.2	630.7	699.0	210.5	0.5	Tschudi Lab	No	Unknown: Tb-specific	hypothetical protein
NTCDS.Tb7.NT.100	Tb927_07_v4	1927542	1927646	36.4	54.0	40.6	47.8	41.4	64.6	46.7	67.8	86.1	44.0	61.1	24.0	68.5	34.3	27.5	119.2	55.8	81.8	0.6	Tschudi Lab	No	Unknown: Tb-specific	hypothetical protein
NTCDS.Tb7.NT.113	Tb927_07_v4	2167074	2167151	9.9	17.6	16.8	22.2	23.2	44.9	21.2	32.5	66.2	34.5	19.3	17.3	21.2	20.5	14.6	21.3	29.4	13.5	0.0	Tschudi Lab	No	Unknown: Tb-specific	hypothetical protein
NTCDS.Tb7.NT.25	Tb927_07_v4	749953	750138	198.8	150.1	77.8	71.1	55.5	99.3	112.7	141.7	264.6	533.7	478.2	320.2	221.2	78.8	72.4	300.9	392.4	135.1	100.0	Tschudi Lab	No	Unknown: Tb-specific	hypothetical protein
NTCDS.Tb7.NT.26	Tb927_07_v4	762622	762807	204.8	149.0	81.7	71.5	42.4	79.8	107.9	130.2	285.1	501.7	495.8	277.6	218.2	80.8	77.6	314.3	382.4	139.5	100.0	Tschudi Lab	No	Unknown: Tb-specific	hypothetical protein
NTCDS.Tb7.NT.37	Tb927_07_v4	949878	949783	35.3	52.9	49.5	94.0	113.1	174.6	84.5	124.3	109.5	61.0	66.5	43.4	52.4	50.0	55.4	73.8	42.4	36.0	0.0	Tschudi Lab	No	Unknown: Tb-specific	hypothetical protein
NTCDS.Tb7.NT.4	Tb927_07_v4	264562	264747	44.7	52.9	35.6	32.1	33.3	32.4	51.2	40.4	60.6	133.7	132.0	95.4	100.8	53.6	81.4	123.5	85.7	86.4	2.0	Tschudi Lab	No	Unknown: Tb-specific	hypothetical protein
NTCDS.Tb7.NT.55	Tb927_07_v4	1300024	1299605	100.2	74.1	100.3	129.2	105.0	164.0	193.1	204.2	358.5	180.2	384.2	331.2	264.4	172.9	183.4	510.7	340.3	311.5	1.5	Tschudi Lab	No	Unknown: Tb-specific	hypothetical protein
NTCDS.Tb7.NT.6	Tb927_07_v4	300051	300314	40.8	33.1	21.3	22.9	27.3	37.7	41.6	33.3	67.7	111.1	111.7	99.5	108.5	99.3	83.0	109.9	101.6	97.9	0.8	Tschudi Lab	No	Unknown: Tb-specific	hypothetical protein
NTCDS.Tb7.NT.63	Tb927_07_v4	1520539	1520925	51.9	53.0	48.4	95.8	114.1	207.3	83.3	76.4	164.8	168.8	242.0	182.1	252.4	188.9	167.8	342.4	216.2	197.7	0.8	Tschudi Lab	No	Unknown: Tb-specific	"hypothetical protein, unlikely"
NTCDS.Tb7.NT.66	Tb927_07_v4	1564803	1565315	26.8	45.1	25.1	82.7	44.4	55.7	131.7	169.4	80.8	81.8	71.1	33.3	86.0	109.1	100.4	66.0	50.6	62.2	0.2	Tschudi Lab	No	Unknown: Tb-specific	T. brucei spp.-specific protein
NTCDS.Tb7.NT.82	Tb927_07_v4	1756066	1756323	108.9	137.9	131.7	62.8	36.4	61.7	52.7	33.2	101.4	185.7	263.2	161.1	181.8	146.7	84.5	217.0	127.4	118.2	0.1	Tschudi Lab	No	Unknown: Tb-specific	unspecified product
NTCDS.Tb8.NT.19	Tb927_08_v4	423732	423631	49.6	58.4	44.6	73.2	65.6	73.2	104.3	57.1	49.1	59.6	81.3	54.0	68.9	52.0	38.8	93.0	48.7	37.5	3.6	Tschudi Lab	No	Unknown: Tb-specific	hypothetical protein
NTCDS.Tb8.NT.32	Tb927_08_v4	555359	555012	21.3	6.8	9.4	67.7	34.3	39.7	62.6	108.5	98.5	32.5	11.0	12.7	208.0	120.8	75.9	153.4	200.7	101.4	2.4	Tschudi Lab	No	Unknown: Tb-specific	hypothetical protein
NTCDS.Tb8.NT.37	Tb927_08_v4	626551	626988	97.9	88.4	128.8	692.4	462.3	559.6	1367.9	1779.6	1844.0	121.2	298.5	147.4	544.1	274.5	180.6	1520.4	825.3	911.7	0.0	Tschudi Lab	No	Unknown: Tb-specific	T. brucei spp.-specific protein
NTCDS.Tb8.NT.39	Tb927_08_v4	675154	675408	119.4	112.5	83.9	34.0	21.2	20.4	57.2	40.4	57.1	301.9	362.0	243.5	196.0	113.1	111.5	475.8	231.0	153.5	2.2	Tschudi Lab	No	Unknown: Tb-specific	hypothetical protein
NTCDS.Tb8.NT.60	Tb927_08_v4	1049855	1050154	100.1	60.9	93.8	115.9	129.2	128.4	124.4	114.5	131.4	108.8	118.2	105.6	223.0	185.4	74.9	245.5	163.7	95.0	6.1	Tschudi Lab	No	Unknown: Tb-specific	hypothetical protein
NTCDS.Tb8.NT.7	Tb927_08_v4	169734	169489	148.4	122.6	126.7	177.5	114.1	187.4	241.4	167.2	219.1	373.2	352.7	240.6	408.4	255.4	194.5	655.3	338.6	257.5	0.1	Tschudi Lab	No	Unknown: Tb-specific	hypothetical protein
NTCDS.Tb8.NT.71	Tb927_08_v4	1231061	1230870	128.3	139.1	193.9	99.0	69.7	126.1	94.2	89.7	152.9	383.8	446.0	313.7	266.7	119.9	126.2	382.7	328.1	139.9	4.6	Tschudi Lab	No	Unknown: Tb-specific	hypothetical protein
NTCDS.Tb8.NT.74	Tb927_08_v4	1377446	1377243	40.0	43.1	49.4	56.0	61.6	58.6	77.0	63.3	112.8	230.0	294.5	258.2	244.0	143.6	96.6	260.0	164.6	161.8	0.3	Tschudi Lab	No	Unknown: Tb-specific	hypothetical protein
NTCDS.Tb8.NT.79	Tb927_08_v4	1450520	1450828	421.2	303.5	235.4	49.0	59.6	53.1	83.1	88.9	105.7	316.4	314.8	311.7	128.6	99.2	58.6	238.1	202.4	121.7	0.6	Tschudi Lab	No	Unknown: Tb-specific	"hypothetical protein, unlikely"
NTCDS.Tb8.NT.93	Tb927_08_v4	1762430	1762534	2320.5	615.0	785.0	346.2	168.6	312.2	848.8	506.3	778.9	2251.9	2354.0	1732.8	851.5	499.8	366.8	1053.5	1087.4	640.3	98.4	Tschudi Lab	No	Unknown: Tb-specific	hypothetical protein
NTCDS.Tb8.NT.94	Tb927_08_v4	1762977	1763081	2269.9	518.0	1101.7	378.8	100.0	217.2	786.4	487.0	459.2	3435.9	2701.1	2159.1	1970.4	1258.9	734.6	1736.2	1625.6	851.5	83.6	Tschudi Lab	No	Unknown: Tb-specific	hypothetical protein
NTCDS.Tb8.NT.95	Tb927_08_v4	1763493	1763597	2213.0	618.3	803.2	384.3	176.7	306.5	1001.2	509.8	810.7	2600.4	2565.4	2129.8	1377.9	806.2	618.7	1333.7	1212.2	814.9	97.8	Tschudi Lab	No	Unknown: Tb-specific	hypothetical protein
NTCDS.Tb9.NT.3	Tb927_09_v5	342801	342574	41.2	48.5	49.5	88.9	77.7	101.7	104.7	73.9	82.9	207.8	276.2	120.4	221.0	135.5	118.4	369.1	222.1	137.1	3.0	Tschudi Lab	No	Unknown: Tb-specific	hypothetical protein
NTCDS.Tb9.NT.40	Tb927_09_v5	1125055	1125150	20.4	22.0	9.6	11.3	11.1	11.7	16.0	20.3	18.3	90.5	115.5	51.5	59.1	41.5	23.1	109.9	68.6	36.3	3.2	Tschudi Lab	No	Unknown: Tb-specific	hypothetical protein
NTCDS.Tb9.NT.44	Tb927_09_v5	1181688	1181972	7.3	6.6	7.8	70.0	22.2	69.5	47.6	54.7	45.2	44.3	35.9	55.9	281.8	222.3	251.9	197.6	165.5	119.8	0.0	Tschudi Lab	No	Unknown: Tb-specific	hypothetical protein
NTCDS.Tb9.NT.51	Tb927_09_v5	1398361	1398134	14.7	20.9	22.0	258.9	173.6	243.1	232.9	205.2	219.1	116.4	120.1	84.7	256.6	234.2	235.4	278.2	209.8	215.5	0.2	Tschudi Lab	No	Unknown: Tb-specific	hypothetical protein
NTCDS.Tb9.NT.52	Tb927_09_v5	1421415	1421155	1219.1	1525.1	1415.8	409.7	393.7	575.4	529.6	572.6	642.6	1500.1	1678.3	1394.9	511.4	231.4	179.7	712.3	607.6	285.5	0.2	Tschudi Lab	No	Unknown: Tb-specific	hypothetical protein
NTCDS.Tb9.NT.56	Tb927_09_v5	1431795	1431517	245.3	234.0	273.9	89.0	59.6	103.9	151.7	246.8	243.3	591.0	540.9	521.1	315.0	195.4	148.6	699.1	515.1	259.4	0.8	Tschudi Lab	No	Unknown: Tb-specific	hypothetical protein
NTCDS.Tb9.NT.7	Tb927_09_v5	461524	461198	79.9	87.2	105.4	51.8	57.5	97.4	69.6	50.9	99.4	253.6	286.2	334.1	356.0	259.5	244.9	278.8	181.0	168.6	0.2	Tschudi Lab	No	Unknown: Tb-specific	hypothetical protein
NTCDS.Tb9.NT.72	Tb927_09_v5	2088917	2088564	61.6	66.2	58.8	27.6	24.2	36.9	28.2	32.6	37.6	67.8	69.2	71.7	57.1	55.7	47.5	43.5	73.3	63.6	2.6	Tschudi Lab	No	Unknown: conserved	"hypothetical protein, conserved"
NTCDS.Tb9.NT.98	Tb927_09_v5	477050	468519	2172.3	4073.0	1805.4	1917.7	1537.3	1402.8	1196.8	1164.6	1223.3	2406.5	1061.5	1183.1	1546.7	4852.8	3737.3	1292.2	1265.3	1700.3	40.1	Tschudi Lab	No	Unknown: Tb-specific	hypothetical protein
Tb04.24M18.150	Tb927_04_v4	1459109	1458621	51.0	92.5	60.2	43.9	34.3	28.7	63.2	52.0	36.8	101.3	126.5	125.1	81.7	118.9	96.9	113.1	124.2	131.8	95.8	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb04.3I12.100	Tb927_04_v4	1313406	1312951	31.9	6.8	10.8	14.0	14.1	10.1	6.3	8.8	14.3	60.1	19.2	23.6	204.3	258.2	250.2	127.9	117.2	192.6	41.7	TriTrypDB V5.0	No	Unknown: Tb-specific	hypothetical protein
Tb05.30F7.410	Tb927_05_v5	293087	292578	8.4	5.6	7.8	3.0	5.0	4.1	6.1	4.4	6.1	12.3	4.5	7.7	1.3	10.4	5.2	2.5	15.2	3.4	6.3	TriTrypDB V5.0	No	Unknown: Tb-specific	hypothetical protein
Tb06.3A7.270	Tb927_06_v4	393393	389986	177.6	231.5	106.4	93.3	69.7	55.5	122.1	128.6	139.9	654.3	432.8	601.6	462.5	849.3	780.9	537.7	567.9	814.7	0.6	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb06.3A7.960	Tb927_06_v4	484320	485252	105.2	119.1	103.2	846.9	618.8	645.8	1541.2	604.0	817.1	540.7	884.6	436.3	1453.5	841.3	568.4	2468.7	1464.0	1072.6	1.0	TriTrypDB V5.0	No	Unknown: Tb-specific	hypothetical protein
Tb07.26A24.210	Tb927_07_v4	1280617	1280165	65.5	131.0	59.3	68.4	57.6	109.1	59.4	42.2	32.0	225.3	208.6	221.5	183.0	165.8	154.0	177.0	169.2	122.1	13.8	TriTrypDB V5.0	No	Unknown: Tb-specific	hypothetical protein
