# Program:featureCounts v1.6.4; Command:"featureCounts" "-p" "-B" "-C" "-M" "-O" "-T" "8" "-F" "SAF" "-a" "merge_macs_BSF_B/merge_macs_BSF_B.SAF" "-o" "merge_macs_BSF_B/merge_macs_BSF_B_counts.txt" "/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted.bam" "/cluster/majf_lab/mtinti/UTR/BSF_03/res4/BSF_03/BSF_03_sorted.bam" "/cluster/majf_lab/mtinti/UTR/BSF_04/res4/BSF_04/BSF_04_sorted.bam" "/cluster/majf_lab/mtinti/UTR/BSF_05/res4/BSF_05/BSF_05_sorted.bam" "/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted_F.bam" "/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted_R.bam" "/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted_FR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted_RR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_03/res4/BSF_03/BSF_03_sorted_F.bam" "/cluster/majf_lab/mtinti/UTR/BSF_03/res4/BSF_03/BSF_03_sorted_R.bam" "/cluster/majf_lab/mtinti/UTR/BSF_03/res4/BSF_03/BSF_03_sorted_FR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_03/res4/BSF_03/BSF_03_sorted_RR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_04/res4/BSF_04/BSF_04_sorted_F.bam" "/cluster/majf_lab/mtinti/UTR/BSF_04/res4/BSF_04/BSF_04_sorted_R.bam" "/cluster/majf_lab/mtinti/UTR/BSF_04/res4/BSF_04/BSF_04_sorted_FR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_04/res4/BSF_04/BSF_04_sorted_RR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_05/res4/BSF_05/BSF_05_sorted_F.bam" "/cluster/majf_lab/mtinti/UTR/BSF_05/res4/BSF_05/BSF_05_sorted_R.bam" "/cluster/majf_lab/mtinti/UTR/BSF_05/res4/BSF_05/BSF_05_sorted_FR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_05/res4/BSF_05/BSF_05_sorted_RR.bam" 
Geneid	Chr	Start	End	Strand	Length	/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted.bam	/cluster/majf_lab/mtinti/UTR/BSF_03/res4/BSF_03/BSF_03_sorted.bam	/cluster/majf_lab/mtinti/UTR/BSF_04/res4/BSF_04/BSF_04_sorted.bam	/cluster/majf_lab/mtinti/UTR/BSF_05/res4/BSF_05/BSF_05_sorted.bam	/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted_F.bam	/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted_R.bam	/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted_FR.bam	/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted_RR.bam	/cluster/majf_lab/mtinti/UTR/BSF_03/res4/BSF_03/BSF_03_sorted_F.bam	/cluster/majf_lab/mtinti/UTR/BSF_03/res4/BSF_03/BSF_03_sorted_R.bam	/cluster/majf_lab/mtinti/UTR/BSF_03/res4/BSF_03/BSF_03_sorted_FR.bam	/cluster/majf_lab/mtinti/UTR/BSF_03/res4/BSF_03/BSF_03_sorted_RR.bam	/cluster/majf_lab/mtinti/UTR/BSF_04/res4/BSF_04/BSF_04_sorted_F.bam	/cluster/majf_lab/mtinti/UTR/BSF_04/res4/BSF_04/BSF_04_sorted_R.bam	/cluster/majf_lab/mtinti/UTR/BSF_04/res4/BSF_04/BSF_04_sorted_FR.bam	/cluster/majf_lab/mtinti/UTR/BSF_04/res4/BSF_04/BSF_04_sorted_RR.bam	/cluster/majf_lab/mtinti/UTR/BSF_05/res4/BSF_05/BSF_05_sorted_F.bam	/cluster/majf_lab/mtinti/UTR/BSF_05/res4/BSF_05/BSF_05_sorted_R.bam	/cluster/majf_lab/mtinti/UTR/BSF_05/res4/BSF_05/BSF_05_sorted_FR.bam	/cluster/majf_lab/mtinti/UTR/BSF_05/res4/BSF_05/BSF_05_sorted_RR.bam
NA_peak_1113	Tb927_06_v5.1	422217	422540	.	324	674	814	271	277	2	5	10	9	1	16	9	0	0	7	0	0	0	4	1	1
NA_peak_1114	Tb927_06_v5.1	427136	428048	.	913	1843	7688	7371	8008	2	67	106	1	3	171	302	1	2	190	278	0	4	210	299	2
NA_peak_1115	Tb927_06_v5.1	431620	432148	.	529	3	8	35	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NA_peak_1116	Tb927_06_v5.1	432753	433519	.	767	6	14	33	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_1117	Tb927_06_v5.1	444675	446716	.	2042	2976	5360	3132	1240	40	28	21	43	54	74	61	20	9	46	40	5	13	25	22	1
NA_peak_1118	Tb927_06_v5.1	451647	452230	.	584	623	3766	1312	366	4	30	25	0	15	170	231	4	1	78	80	0	5	25	19	0
NA_peak_1119	Tb927_06_v5.1	468649	470087	.	1439	1299	2780	1369	619	29	30	26	12	21	66	43	6	10	31	20	4	8	22	9	1
NA_peak_1120	Tb927_06_v5.1	475534	476106	.	573	17	80	24	6	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
NA_peak_1121	Tb927_06_v5.1	489263	489879	.	617	211	290	227	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_1122	Tb927_06_v5.1	490377	490680	.	304	56	71	67	40	0	0	10	4	0	0	16	0	0	0	6	0	0	0	8	0
NA_peak_1123	Tb927_06_v5.1	493476	494538	.	1063	613	785	703	380	2	0	17	6	0	0	12	0	0	0	19	0	0	0	3	0
NA_peak_1124	Tb927_06_v5.1	497767	498407	.	641	131	175	145	90	0	0	9	4	0	0	9	0	0	0	5	0	0	0	5	0
NA_peak_1125	Tb927_06_v5.1	501264	502183	.	920	465	626	516	306	0	0	16	7	0	0	14	0	0	0	9	1	0	0	8	0
NA_peak_1126	Tb927_06_v5.1	505102	506165	.	1064	235	288	288	147	1	0	13	1	0	0	7	0	0	0	6	0	0	0	2	0
NA_peak_1127	Tb927_06_v5.1	521789	523060	.	1272	210	3016	2515	1728	3	7	6	15	5	75	71	0	3	66	81	2	0	45	54	0
NA_peak_1128	Tb927_06_v5.1	535276	536345	.	1070	258	435	619	586	1	5	1	1	2	12	7	0	2	12	15	0	1	13	15	0
NA_peak_1129	Tb927_06_v5.1	545951	546900	.	950	2717	4457	2822	2541	68	27	0	38	101	49	0	110	84	14	0	71	75	9	0	83
NA_peak_1130	Tb927_06_v5.1	557161	557808	.	648	350	619	212	267	11	27	1	0	10	13	22	0	2	7	9	0	1	8	14	1
NA_peak_1131	Tb927_06_v5.1	576360	577521	.	1162	2671	22115	21681	20501	2	82	78	1	16	382	517	1	11	409	497	0	7	403	444	1
NA_peak_1132	Tb927_06_v5.1	598798	599960	.	1163	3548	18291	22843	26073	2	83	195	31	10	359	555	1	12	451	644	1	12	465	737	2
NA_peak_1133	Tb927_06_v5.1	600422	601611	.	1190	309	799	1422	3338	19	32	4	0	35	17	30	0	34	45	50	0	35	83	118	3
NA_peak_1134	Tb927_06_v5.1	601630	602055	.	426	739	599	529	490	30	25	5	7	29	2	0	4	31	0	0	2	30	0	0	0
NA_peak_1135	Tb927_06_v5.1	604543	605307	.	765	424	768	362	787	0	1	6	8	0	0	5	12	0	0	0	4	0	0	1	7
NA_peak_1136	Tb927_06_v5.1	607323	608379	.	1057	1037	8478	5104	4572	15	24	70	22	22	211	320	5	10	147	182	6	7	111	142	2
NA_peak_1137	Tb927_06_v5.1	621177	621742	.	566	647	1560	634	120	0	62	33	1	3	97	90	0	7	55	32	1	0	5	4	1
NA_peak_1138	Tb927_06_v5.1	623246	624100	.	855	12	29	13	47	1	0	0	0	0	2	1	0	0	0	0	0	1	0	2	0
NA_peak_1139	Tb927_06_v5.1	624654	624988	.	335	6	37	1	3	0	0	0	2	8	0	0	9	0	0	0	0	0	0	0	0
NA_peak_1140	Tb927_06_v5.1	633280	633614	.	335	1256	1975	529	39	5	11	0	0	2	18	0	0	1	5	0	0	0	0	0	0
NA_peak_1141	Tb927_06_v5.1	633780	634117	.	338	1173	1831	565	42	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NA_peak_1142	Tb927_06_v5.1	634181	634481	.	301	912	1485	411	31	1	0	1	4	0	0	1	1	0	0	0	0	0	0	0	0
NA_peak_1143	Tb927_06_v5.1	635426	637556	.	2131	6419	7537	5214	2956	52	62	58	56	19	87	108	7	6	78	87	2	4	55	49	3
NA_peak_1144	Tb927_06_v5.1	661247	662421	.	1175	126	436	482	642	0	2	3	0	13	1	1	11	13	0	3	18	14	0	5	18
NA_peak_1145	Tb927_06_v5.1	691696	692165	.	470	243	398	288	126	22	21	0	0	14	2	0	0	14	0	0	0	8	1	0	0
NA_peak_1146	Tb927_06_v5.1	706768	708303	.	1536	175	2020	586	700	3	2	2	3	65	0	6	49	15	0	2	12	27	0	3	14
NA_peak_1147	Tb927_06_v5.1	711481	712441	.	961	260	303	194	403	8	0	5	10	11	0	1	11	6	1	1	3	4	22	2	4
NA_peak_1148	Tb927_06_v5.1	717228	718572	.	1345	17	80	8	37	2	0	0	0	1	2	2	0	0	0	0	0	0	0	0	0
NA_peak_1149	Tb927_06_v5.1	718624	718944	.	321	0	0	3	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_1150	Tb927_06_v5.1	720757	721324	.	568	221	169	121	262	0	1	7	5	0	0	0	10	0	0	1	6	2	1	3	1
NA_peak_1151	Tb927_06_v5.1	726187	727212	.	1026	11	71	6	32	1	1	0	0	1	2	2	0	0	0	1	0	0	0	0	0
NA_peak_1152	Tb927_06_v5.1	727459	728092	.	634	0	2	1	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_1153	Tb927_06_v5.1	728140	728956	.	817	5	70	60	31	1	2	0	0	5	0	0	0	4	0	0	0	1	0	0	0
NA_peak_1154	Tb927_06_v5.1	741410	742969	.	1560	176	695	490	401	7	3	3	2	22	6	3	13	16	0	1	18	9	0	2	9
NA_peak_1155	Tb927_06_v5.1	743916	745606	.	1691	1291	2179	1233	447	13	13	19	7	41	4	13	44	24	1	4	22	9	1	1	8
NA_peak_1156	Tb927_06_v5.1	749557	750491	.	935	173	155	43	591	6	4	4	6	0	5	3	0	0	2	1	0	0	1	23	0
NA_peak_1157	Tb927_06_v5.1	751962	752957	.	996	360	282	767	545	18	7	21	15	1	10	13	1	0	16	25	1	3	21	28	0
NA_peak_1158	Tb927_06_v5.1	760245	762076	.	1832	2360	5829	3922	2588	17	64	16	15	67	11	60	61	47	9	38	49	29	3	21	42
NA_peak_1159	Tb927_06_v5.1	768256	769155	.	900	62	442	690	575	6	4	0	0	24	0	1	13	25	0	1	21	16	1	4	15
NA_peak_1160	Tb927_06_v5.1	773612	774843	.	1232	986	12035	12132	6470	35	0	1	28	326	2	3	231	358	0	3	228	177	1	4	135
NA_peak_1161	Tb927_06_v5.1	783037	783374	.	338	49	23	75	21	3	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0
NA_peak_1162	Tb927_06_v5.1	783383	784304	.	922	125	70	205	64	1	0	1	7	1	0	0	2	0	0	0	8	0	0	0	3
NA_peak_1163	Tb927_06_v5.1	792049	792371	.	323	293	570	1	16	1	10	19	1	0	21	31	0	0	0	0	0	0	0	0	0
NA_peak_1164	Tb927_06_v5.1	795242	795872	.	631	2172	2589	2103	341	71	2	0	6	84	4	0	5	57	2	1	2	8	6	0	0
NA_peak_1165	Tb927_06_v5.1	795888	796424	.	537	1848	2279	1801	306	0	1	5	110	1	0	19	125	0	0	7	113	0	0	5	11
NA_peak_1166	Tb927_06_v5.1	804107	804407	.	301	0	94	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
NA_peak_1167	Tb927_06_v5.1	809416	810663	.	1248	1763	13298	16768	13972	50	12	7	50	261	1	4	308	351	3	5	335	278	0	2	286
NA_peak_1168	Tb927_06_v5.1	812312	812740	.	429	1054	966	452	1015	27	0	87	17	20	0	12	38	0	7	5	20	0	0	5	27
NA_peak_1169	Tb927_06_v5.1	815211	815987	.	777	2533	2978	1928	1296	126	0	3	120	103	19	52	89	31	30	21	42	5	48	50	0
NA_peak_1170	Tb927_06_v5.1	826015	826817	.	803	57	195	90	77	0	0	0	1	9	0	0	6	5	0	0	1	1	0	0	1
NA_peak_1171	Tb927_06_v5.1	834480	836272	.	1793	474	2577	1031	1246	1	5	23	8	3	70	119	1	0	19	43	1	2	30	66	1
NA_peak_1172	Tb927_06_v5.1	837866	839470	.	1605	443	3538	3755	4227	6	7	9	2	51	54	67	41	53	49	72	34	73	51	56	56
NA_peak_1173	Tb927_06_v5.1	845189	847092	.	1904	2849	5608	3792	3039	47	19	46	37	119	8	36	85	81	1	17	57	54	3	20	47
NA_peak_1174	Tb927_06_v5.1	852397	855607	.	3211	2927	13961	13812	17268	61	32	14	77	153	109	191	207	104	141	233	75	107	175	308	81
NA_peak_1175	Tb927_06_v5.1	856902	857638	.	737	163	362	170	112	0	0	7	5	0	0	5	7	0	0	3	11	0	0	3	10
NA_peak_1176	Tb927_06_v5.1	857683	859561	.	1879	535	4198	6430	11578	5	5	15	9	73	4	22	75	94	6	33	98	188	1	52	150
NA_peak_1177	Tb927_06_v5.1	861404	863446	.	2043	1157	3047	1613	954	12	14	15	9	14	45	57	1	6	23	31	0	6	17	12	0
NA_peak_1178	Tb927_06_v5.1	867366	869588	.	2223	3438	7969	10347	12123	58	70	50	74	138	15	35	114	200	6	42	145	222	10	61	152
NA_peak_1179	Tb927_06_v5.1	881768	882803	.	1036	254	995	1163	1010	2	26	16	1	10	31	19	0	2	15	28	1	3	28	28	1
NA_peak_1180	Tb927_06_v5.1	890895	891590	.	696	1315	6089	3552	2168	3	41	56	0	7	171	258	0	6	115	159	0	2	69	107	0
NA_peak_1181	Tb927_06_v5.1	898491	899336	.	846	1032	6139	3584	4005	9	31	24	1	5	239	214	0	7	156	164	0	3	173	157	0
NA_peak_1182	Tb927_06_v5.1	909700	910746	.	1047	997	1736	2151	2636	40	1	4	36	13	24	40	14	16	44	60	15	12	54	69	6
NA_peak_1183	Tb927_06_v5.1	911554	912629	.	1076	330	1711	26	5	1	15	15	0	0	64	58	4	0	0	0	2	0	0	0	0
NA_peak_1184	Tb927_06_v5.1	916776	917706	.	931	169	382	77	35	1	3	7	6	7	4	10	5	0	1	3	0	0	0	0	1
NA_peak_1185	Tb927_06_v5.1	919380	920663	.	1284	2373	2915	2682	2493	4	76	80	2	73	1	10	82	53	0	5	59	36	5	5	71
NA_peak_1186	Tb927_06_v5.1	924951	926087	.	1137	3042	9143	4591	4014	44	16	47	34	200	9	8	205	95	0	6	110	90	3	4	102
NA_peak_1187	Tb927_06_v5.1	941839	942372	.	534	33	9	4	301	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_1188	Tb927_06_v5.1	945170	946436	.	1267	3360	16555	13932	13544	108	69	85	94	59	325	454	68	10	321	396	4	3	280	389	0
NA_peak_1189	Tb927_06_v5.1	947933	949265	.	1333	79	749	300	364	4	3	0	2	6	11	28	2	3	8	13	0	1	7	13	0
NA_peak_1190	Tb927_06_v5.1	955295	955704	.	410	225	345	153	132	17	2	0	4	6	23	0	0	3	11	0	0	0	3	0	0
NA_peak_1191	Tb927_06_v5.1	958705	960147	.	1443	3079	5694	2240	5559	110	5	29	58	7	7	6	5	3	4	7	10	0	2	1	7
NA_peak_1192	Tb927_06_v5.1	974022	975021	.	1000	29	126	55	16	0	3	0	0	6	0	0	1	0	0	0	2	2	1	0	0
NA_peak_1193	Tb927_06_v5.1	978645	980359	.	1715	850	2502	960	661	22	9	5	13	36	22	27	40	15	7	9	14	9	7	1	6
NA_peak_1194	Tb927_06_v5.1	984084	985068	.	985	270	1099	453	186	8	3	8	10	29	10	26	26	12	5	5	15	5	1	1	9
NA_peak_1195	Tb927_06_v5.1	1008320	1009003	.	684	194	196	172	141	8	0	0	6	0	7	6	0	4	4	3	4	0	6	5	0
NA_peak_1196	Tb927_06_v5.1	1022534	1024194	.	1661	143	483	316	331	2	0	1	2	1	9	14	1	1	2	7	0	1	3	8	0
NA_peak_1197	Tb927_06_v5.1	1025848	1027160	.	1313	329	1248	1211	1885	8	3	4	50	10	34	52	0	5	46	46	0	9	65	57	1
NA_peak_1198	Tb927_06_v5.1	1030116	1032794	.	2679	53	570	723	1197	2	1	0	1	3	21	15	0	0	23	10	0	8	49	16	0
NA_peak_1199	Tb927_06_v5.1	1033434	1034791	.	1358	239	472	208	121	1	5	11	3	10	6	4	7	2	1	1	2	3	2	1	0
NA_peak_1200	Tb927_06_v5.1	1035248	1038591	.	3344	666	3760	5140	6584	25	3	8	16	16	64	82	2	22	116	101	3	34	139	157	4
NA_peak_1201	Tb927_06_v5.1	1052739	1053793	.	1055	590	764	523	363	6	8	0	0	3	20	0	0	2	10	0	0	1	7	0	0
NA_peak_1202	Tb927_06_v5.1	1054731	1055035	.	305	646	1149	32	14	7	23	0	0	1	34	0	0	0	0	0	0	1	0	0	0
NA_peak_1203	Tb927_06_v5.1	1055147	1055459	.	313	729	1392	41	17	0	1	13	2	0	1	25	0	0	0	0	0	0	0	0	0
NA_peak_1204	Tb927_06_v5.1	1059454	1059803	.	350	1435	1809	577	686	22	50	16	6	94	4	1	21	30	1	2	3	37	5	0	9
NA_peak_1205	Tb927_06_v5.1	1059811	1060130	.	320	1360	1610	549	589	6	9	59	25	10	0	7	76	2	0	3	30	3	1	1	29
NA_peak_1206	Tb927_06_v5.1	1065928	1066245	.	318	1	73	68	42	0	0	0	0	0	0	9	0	0	0	4	0	0	0	2	0
NA_peak_1207	Tb927_06_v5.1	1070479	1071358	.	880	480	1040	940	209	1	46	46	0	2	45	39	0	0	44	23	0	1	6	11	0
NA_peak_1208	Tb927_06_v5.1	1074455	1075641	.	1187	3612	5960	3277	124	2	107	113	2	4	128	155	6	4	89	94	2	4	4	3	3
NA_peak_1209	Tb927_06_v5.1	1080647	1081964	.	1318	328	784	801	888	4	3	6	3	1	25	23	1	3	30	25	0	2	35	25	0
NA_peak_1210	Tb927_06_v5.1	1086340	1087981	.	1642	562	2573	2267	2081	9	9	16	6	35	37	57	22	16	42	59	5	14	45	54	3
NA_peak_1211	Tb927_06_v5.1	1089630	1090453	.	824	21	150	22	25	2	0	0	1	0	2	7	0	0	0	1	0	0	0	3	0
NA_peak_1212	Tb927_06_v5.1	1090491	1090849	.	359	68	253	15	8	9	0	0	7	32	0	8	20	0	0	2	0	0	0	3	0
NA_peak_1213	Tb927_06_v5.1	1100279	1101360	.	1082	418	1239	576	329	4	2	7	5	6	15	32	16	0	12	8	0	1	3	5	1
NA_peak_1214	Tb927_06_v5.1	1107331	1108434	.	1104	305	565	629	462	4	8	10	1	8	7	13	0	0	20	26	0	3	7	15	0
NA_peak_1215	Tb927_06_v5.1	1118614	1118921	.	308	1260	1468	545	297	0	0	27	18	0	0	56	5	0	0	22	5	0	0	10	1
NA_peak_1216	Tb927_06_v5.1	1120649	1121577	.	929	2427	3816	1557	1162	81	24	27	102	10	100	90	14	8	38	40	7	6	35	30	3
NA_peak_1217	Tb927_06_v5.1	1128354	1129101	.	748	2780	2431	1767	2306	3	0	35	64	1	2	77	0	0	0	83	1	1	3	86	1
NA_peak_1218	Tb927_06_v5.1	1130429	1131476	.	1048	192	1012	500	201	0	2	14	8	10	33	27	17	0	21	27	1	3	10	2	0
NA_peak_1219	Tb927_06_v5.1	1136905	1137808	.	904	766	11227	18757	30784	19	26	25	27	3	324	460	2	12	482	739	5	24	768	1171	8
NA_peak_1220	Tb927_06_v5.1	1139000	1139333	.	334	184	306	112	50	0	0	5	3	0	0	3	7	0	0	2	0	0	0	0	1
NA_peak_1221	Tb927_06_v5.1	1139588	1140284	.	697	303	1452	1475	1874	12	0	11	10	3	77	21	10	1	82	12	0	2	96	12	2
NA_peak_1222	Tb927_06_v5.1	1143444	1145356	.	1913	1698	1684	1642	1046	26	6	21	27	15	24	25	0	8	32	31	2	5	15	25	2
NA_peak_1223	Tb927_06_v5.1	1145559	1147501	.	1943	437	5844	4581	5644	10	3	9	10	105	5	37	157	99	6	33	108	107	5	45	134
NA_peak_1224	Tb927_06_v5.1	1160021	1160416	.	396	3272	1676	2205	2533	64	117	27	0	17	57	1	0	11	91	0	0	21	94	0	0
NA_peak_1225	Tb927_06_v5.1	1160494	1161182	.	689	3800	2250	2954	3271	2	17	162	59	2	2	103	1	1	6	111	1	1	6	101	1
NA_peak_1226	Tb927_06_v5.1	1168818	1169431	.	614	57	159	57	129	0	1	5	1	0	2	0	0	0	0	0	0	0	2	4	0
NA_peak_1227	Tb927_06_v5.1	1175947	1177148	.	1202	1982	3239	3449	1858	64	12	21	64	100	0	2	100	100	2	1	98	53	1	0	67
NA_peak_1228	Tb927_06_v5.1	1179791	1182281	.	2491	8764	16823	14082	13124	77	130	118	53	227	62	73	152	207	38	64	131	217	38	53	151
NA_peak_1229	Tb927_06_v5.1	1184007	1184866	.	860	14	51	4	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NA_peak_1230	Tb927_06_v5.1	1193308	1195629	.	2322	1959	3823	2824	1992	20	14	28	21	16	35	83	10	15	32	50	6	4	23	46	1
NA_peak_1231	Tb927_06_v5.1	1198081	1198955	.	875	4433	7417	4351	1273	131	0	11	171	213	0	69	258	162	0	18	152	43	0	20	49
NA_peak_1232	Tb927_06_v5.1	1199684	1200277	.	594	2421	2882	1318	699	75	36	0	72	89	31	0	98	38	13	0	56	22	13	0	20
NA_peak_1233	Tb927_06_v5.1	1210601	1211339	.	739	1317	2965	1486	54	9	69	60	6	6	148	117	0	3	79	57	2	3	0	0	0
NA_peak_1234	Tb927_06_v5.1	1215672	1217055	.	1384	1034	1644	796	449	13	5	14	15	9	19	38	0	4	10	19	0	2	5	9	0
NA_peak_1235	Tb927_06_v5.1	1226257	1227751	.	1495	1536	2918	1729	1413	15	38	28	8	61	20	32	37	34	6	20	13	30	3	10	37
NA_peak_1236	Tb927_06_v5.1	1233319	1233811	.	493	599	685	389	205	14	10	1	0	6	17	0	0	1	11	0	0	5	5	0	0
NA_peak_1237	Tb927_06_v5.1	1234464	1234934	.	471	548	701	424	169	0	0	21	10	0	0	33	5	0	0	15	4	0	0	7	3
NA_peak_1238	Tb927_06_v5.1	1239975	1240565	.	591	1072	1611	509	356	56	19	1	8	96	8	1	45	23	5	0	14	14	1	0	6
NA_peak_1239	Tb927_06_v5.1	1241557	1242881	.	1325	442	1682	949	555	11	11	10	3	30	23	16	9	21	5	3	9	17	6	0	7
NA_peak_1240	Tb927_06_v5.1	1246064	1247277	.	1214	4929	22924	20310	15632	12	147	149	10	12	471	543	11	5	430	470	6	5	334	379	2
NA_peak_1241	Tb927_06_v5.1	1249897	1250455	.	559	1055	1736	510	382	62	22	0	10	92	15	1	30	27	3	0	18	16	3	0	6
NA_peak_1242	Tb927_06_v5.1	1251432	1252835	.	1404	574	2190	1203	724	10	10	12	10	33	23	28	44	27	4	10	16	11	8	4	18
NA_peak_1243	Tb927_06_v5.1	1262295	1262840	.	546	6	104	7	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
NA_peak_1244	Tb927_06_v5.1	1271417	1272159	.	743	247	416	280	55	9	1	6	2	5	8	11	5	0	8	8	2	0	0	2	0
NA_peak_1245	Tb927_06_v5.1	1285314	1285651	.	338	194	208	108	170	4	15	0	0	14	0	0	0	10	0	0	0	10	0	0	0
NA_peak_1246	Tb927_06_v5.1	1287054	1288215	.	1162	45	907	1234	1707	2	0	2	2	17	1	10	31	26	0	15	42	27	0	12	72
NA_peak_1247	Tb927_06_v5.1	1299878	1301201	.	1324	956	1336	432	1232	18	11	0	1	14	0	0	0	8	0	0	0	5	0	0	0
NA_peak_1248	Tb927_06_v5.1	1302756	1303891	.	1136	3103	19831	10286	7431	93	3	4	77	544	0	6	359	307	0	3	194	224	0	1	152
NA_peak_1249	Tb927_06_v5.1	1304670	1305815	.	1146	1053	1700	1362	1286	61	3	8	49	59	2	6	27	46	0	0	48	22	0	7	40
NA_peak_1250	Tb927_06_v5.1	1312976	1315403	.	2428	7308	16962	11849	9315	126	30	35	164	147	145	191	162	68	130	162	50	60	96	122	59
NA_peak_1251	Tb927_06_v5.1	1316015	1317778	.	1764	1907	6888	3694	1965	8	54	39	8	90	126	120	56	74	61	63	38	54	0	10	21
NA_peak_1252	Tb927_06_v5.1	1321224	1322698	.	1475	582	1442	607	378	4	3	10	1	36	4	5	17	16	2	2	15	11	0	0	11
NA_peak_1253	Tb927_06_v5.1	1323558	1324256	.	699	294	269	206	849	22	17	0	0	21	7	1	0	2	4	0	0	0	1	0	0
NA_peak_1254	Tb927_06_v5.1	1327363	1328368	.	1006	40	285	16	3	2	0	0	0	18	0	0	10	1	0	0	0	0	0	0	0
NA_peak_1255	Tb927_06_v5.1	1332196	1333660	.	1465	2592	21539	32218	42056	60	9	4	79	352	0	6	405	569	3	2	548	663	7	5	663
NA_peak_1256	Tb927_06_v5.1	1335949	1336970	.	1022	1810	5284	7191	853	56	35	0	69	173	0	0	146	210	0	1	186	34	0	0	28
NA_peak_1257	Tb927_06_v5.1	1338766	1340353	.	1588	10235	41436	33855	23731	220	152	137	203	641	789	716	507	523	621	598	449	415	468	452	338
NA_peak_1258	Tb927_06_v5.1	1345703	1346792	.	1090	1472	2469	1974	2017	21	16	32	32	27	37	40	32	34	16	23	30	27	22	28	48
NA_peak_1259	Tb927_06_v5.1	1347785	1348898	.	1114	640	1330	1133	1174	21	13	11	16	31	29	18	15	18	14	23	15	29	21	18	25
NA_peak_1260	Tb927_06_v5.1	1349887	1351003	.	1117	1123	2411	2054	2175	22	10	17	27	41	21	42	33	40	22	37	33	35	21	33	48
NA_peak_1261	Tb927_06_v5.1	1351995	1353108	.	1114	640	1277	1137	1179	19	11	9	8	20	19	23	25	28	28	21	15	25	26	14	23
NA_peak_1262	Tb927_06_v5.1	1354109	1355215	.	1107	1043	2144	1770	1928	19	14	20	27	32	35	48	41	21	23	29	26	32	17	44	32
NA_peak_1263	Tb927_06_v5.1	1356207	1357319	.	1113	936	1623	1249	1374	15	12	15	22	19	28	41	26	30	21	23	25	24	19	33	19
NA_peak_1264	Tb927_06_v5.1	1358312	1359418	.	1107	791	1511	1317	1446	16	16	5	16	32	24	22	18	27	22	20	17	34	23	23	27
NA_peak_1265	Tb927_06_v5.1	1360411	1361527	.	1117	1110	2265	1884	2056	26	11	21	18	27	30	32	34	38	22	23	27	34	24	27	32
NA_peak_1266	Tb927_06_v5.1	1371460	1371760	.	301	1718	2477	584	523	66	57	3	0	83	59	0	1	10	35	0	0	6	29	0	0
NA_peak_1267	Tb927_06_v5.1	1384724	1387232	.	2509	6302	12903	15858	17369	91	72	59	62	203	8	52	146	235	16	47	179	253	10	56	199
NA_peak_1268	Tb927_06_v5.1	1387731	1389818	.	2088	2336	4618	2920	2255	24	25	33	22	23	68	88	10	18	43	58	1	11	38	48	4
NA_peak_1269	Tb927_06_v5.1	1397276	1397641	.	366	40	110	97	36	0	1	0	2	8	0	0	0	5	0	0	0	1	0	0	0
NA_peak_1270	Tb927_06_v5.1	1401371	1403012	.	1642	6794	10283	5169	1234	95	37	26	37	181	25	22	112	88	4	1	65	24	0	1	0
NA_peak_1271	Tb927_06_v5.1	1438300	1438651	.	352	603	656	294	380	26	17	0	0	61	12	0	0	35	6	0	0	49	18	0	0
