,Chromosome,Peak_Start,Peak_End,Peak_Name,UTR_Start,UTR_End,UTR_Gene_ID,UTR_Strand,UTR_Peak_overlap,Control_total,Control_F,Control_R,Treatment_total,Treatment_F,Treatment_R,Treatment_fraction_F,Treatment_fraction_R,Treatment_total_corrected_F,Treatment_total_corrected_R,download_seq,is_fully_contained
123,Tb927_02_v5.1,625285,625862,NA_peak_655,625688,626204,Tb927.2.3390,-,174,75,2,3,498,12,7,0.631578947368421,0.368421052631579,314.52631578947364,183.47368421052633,Tb927_02_v5.1:625688..625862:r,False
124,Tb927_02_v5.1,632008,633659,NA_peak_656,632872,633648,Tb927.2.3460,-,776,10329,90,493,83520,253,3441,0.068489442338928,0.931510557661072,5720.238224147266,77799.76177585273,Tb927_02_v5.1:632872..633648:r,False
125,Tb927_02_v5.1,666733,668495,NA_peak_660,666115,666966,Tb927.2.3730,-,233,2520,29,141,27195,63,49,0.5625,0.4375,15297.1875,11897.8125,Tb927_02_v5.1:666733..666966:r,False
126,Tb927_02_v5.1,690607,692030,NA_peak_662,690750,691132,Tb927.2.3910,-,382,716,20,48,12253,77,551,0.12261146496815287,0.8773885350318471,1502.3582802547771,10750.641719745223,Tb927_02_v5.1:690750..691132:r,False
127,Tb927_02_v5.1,692152,693299,NA_peak_663,692944,693069,Tb927.2.3920,-,125,319,27,14,12895,40,695,0.05442176870748299,0.9455782312925171,701.7687074829931,12193.231292517008,Tb927_02_v5.1:692944..693069:r,False
128,Tb927_02_v5.1,693397,695214,NA_peak_664,694009,694401,Tb927.2.3930,-,392,371,9,5,3187,84,72,0.5384615384615384,0.46153846153846156,1716.076923076923,1470.923076923077,Tb927_02_v5.1:694009..694401:r,False
129,Tb927_02_v5.1,703032,704945,NA_peak_668,704235,704439,Tb927.2.4000,-,204,2511,51,96,11412,268,111,0.7071240105540897,0.2928759894459103,8069.699208443271,3342.3007915567287,Tb927_02_v5.1:704235..704439:r,False
130,Tb927_02_v5.1,740670,741445,NA_peak_676,740356,741128,Tb927.2.4210,-,458,1083,22,17,4567,41,158,0.20603015075376885,0.7939698492462312,940.9396984924623,3626.0603015075376,Tb927_02_v5.1:740670..741128:r,False
131,Tb927_02_v5.1,769214,769565,NA_peak_679,769357,771006,Tb927.2.4370,-,208,137,3,1,1932,110,41,0.7284768211920529,0.2715231788079471,1407.4172185430461,524.5827814569537,Tb927_02_v5.1:769357..769565:r,False
132,Tb927_02_v5.1,772638,773748,NA_peak_680,773103,773372,Tb927.2.4380,-,269,915,39,16,6769,162,76,0.680672268907563,0.31932773109243695,4607.470588235295,2161.529411764706,Tb927_02_v5.1:773103..773372:r,False
133,Tb927_02_v5.1,816305,817376,NA_peak_684,817167,818320,Tb927.2.4590,-,209,144,1,7,809,35,1,0.9722222222222222,0.02777777777777779,786.5277777777777,22.472222222222232,Tb927_02_v5.1:817167..817376:r,False
134,Tb927_02_v5.1,833758,834670,NA_peak_685,833826,834115,Tb927.2.4710,-,289,3370,12,281,15831,21,954,0.021538461538461538,0.9784615384615385,340.9753846153846,15490.024615384616,Tb927_02_v5.1:833826..834115:r,False
135,Tb927_02_v5.1,844080,844471,NA_peak_686,844209,844901,Tb927.2.4760,-,262,3603,76,112,12327,39,128,0.23353293413173654,0.7664670658682635,2878.7604790419164,9448.239520958085,Tb927_02_v5.1:844209..844471:r,False
136,Tb927_02_v5.1,845877,846192,NA_peak_687,846146,847103,Tb927.2.4780,-,46,742,27,25,3561,15,14,0.5172413793103449,0.48275862068965514,1841.8965517241381,1719.1034482758619,Tb927_02_v5.1:846146..846192:r,False
138,Tb927_02_v5.1,850247,851571,NA_peak_688,850985,851133,Tb927.2.4800,-,148,172,6,3,1131,26,31,0.45614035087719296,0.543859649122807,515.8947368421052,615.1052631578948,Tb927_02_v5.1:850985..851133:r,False
139,Tb927_02_v5.1,867490,867860,NA_peak_689,866645,868048,Tb927.2.4920,-,370,1392,85,158,5942,57,745,0.07107231920199501,0.928927680798005,422.31172069825436,5519.688279301746,Tb927_02_v5.1:867490..867860:r,True
140,Tb927_02_v5.1,869441,869886,NA_peak_690,869251,869997,Tb927.2.4925,-,445,153,4,2,1215,44,28,0.6111111111111112,0.38888888888888884,742.5000000000001,472.49999999999994,Tb927_02_v5.1:869441..869886:r,True
141,Tb927_02_v5.1,894509,895705,NA_peak_695,895161,895260,Tb927.2.5060,-,99,2521,129,68,28517,1305,10,0.9923954372623575,0.0076045627376425395,28300.140684410646,216.8593155893523,Tb927_02_v5.1:895161..895260:r,False
142,Tb927_02_v5.1,906224,907527,NA_peak_697,906379,906444,Tb927.2.5120,+,65,413,6,11,2750,104,44,0.7027027027027027,0.29729729729729726,1932.4324324324325,817.5675675675675,Tb927_02_v5.1:906379..906444:f,False
143,Tb927_02_v5.1,914383,915023,NA_peak_698,914542,914820,Tb927.2.5190,+,278,78,6,0,1514,57,20,0.7402597402597403,0.2597402597402597,1120.7532467532467,393.2467532467532,Tb927_02_v5.1:914542..914820:f,False
144,Tb927_02_v5.1,918789,921395,NA_peak_700,919497,919806,Tb927.2.5220,+,309,2385,114,61,31665,382,1102,0.2574123989218329,0.7425876010781671,8150.963611859838,23514.03638814016,Tb927_02_v5.1:919497..919806:f,False
146,Tb927_02_v5.1,924573,925138,NA_peak_701,924952,925170,Tb927.2.5260,+,186,10,0,1,131,4,3,0.5714285714285714,0.4285714285714286,74.85714285714285,56.142857142857146,Tb927_02_v5.1:924952..925138:f,False
147,Tb927_02_v5.1,943873,944236,NA_peak_707,943764,944451,Tb927.2.5290,+,363,1526,41,40,5883,189,3,0.984375,0.015625,5791.078125,91.921875,Tb927_02_v5.1:943873..944236:f,True
148,Tb927_02_v5.1,945781,946324,NA_peak_709,945692,946386,Tb927.2.5300,+,543,2389,94,97,10412,493,53,0.9029304029304029,0.09706959706959706,9401.311355311356,1010.6886446886446,Tb927_02_v5.1:945781..946324:f,True
149,Tb927_02_v5.1,946376,946785,NA_peak_710,945692,946386,Tb927.2.5300,+,10,1972,86,148,10380,349,104,0.7704194260485652,0.22958057395143483,7996.953642384106,2383.0463576158936,Tb927_02_v5.1:946376..946386:f,False
150,Tb927_02_v5.1,949697,950572,NA_peak_712,949536,950219,Tb927.2.5320,+,522,2215,95,82,9932,523,52,0.9095652173913044,0.09043478260869564,9033.801739130435,898.1982608695652,Tb927_02_v5.1:949697..950219:f,False
151,Tb927_02_v5.1,951563,952529,NA_peak_713,951476,952159,Tb927.2.5330,+,596,2848,98,117,12872,654,66,0.9083333333333333,0.09166666666666667,11692.066666666666,1179.9333333333334,Tb927_02_v5.1:951563..952159:f,False
152,Tb927_02_v5.1,953572,954385,NA_peak_714,953416,954099,Tb927.2.5340,+,527,2319,120,53,9253,500,83,0.8576329331046312,0.14236706689536882,7935.677530017152,1317.3224699828477,Tb927_02_v5.1:953572..954099:f,False
153,Tb927_02_v5.1,955447,955828,NA_peak_715,955356,956039,Tb927.2.5350,+,381,1881,85,57,8027,422,36,0.9213973799126638,0.0786026200873362,7396.056768558952,630.9432314410477,Tb927_02_v5.1:955447..955828:f,True
154,Tb927_02_v5.1,955868,956346,NA_peak_716,955356,956039,Tb927.2.5350,+,171,2933,60,83,13172,350,41,0.8951406649616368,0.1048593350383632,11790.79283887468,1381.20716112532,Tb927_02_v5.1:955868..956039:f,False
155,Tb927_02_v5.1,957018,957327,NA_peak_717,957296,957965,Tb927.2.5360,+,31,718,56,25,5329,557,127,0.814327485380117,0.185672514619883,4339.551169590643,989.4488304093564,Tb927_02_v5.1:957296..957327:f,False
156,Tb927_02_v5.1,957397,957723,NA_peak_718,957296,957965,Tb927.2.5360,+,326,983,67,57,4312,387,28,0.9325301204819277,0.06746987951807226,4021.0698795180724,290.9301204819276,Tb927_02_v5.1:957397..957723:f,True
157,Tb927_02_v5.1,981370,982240,NA_peak_724,979982,981616,Tb927.2.5530,-,246,1031,45,36,4134,27,112,0.19424460431654678,0.8057553956834532,803.0071942446044,3330.9928057553957,Tb927_02_v5.1:981370..981616:r,False
158,Tb927_02_v5.1,1012439,1013243,NA_peak_732,1013084,1014213,Tb927.2.5610,+,159,903,24,28,3751,126,36,0.7777777777777778,0.2222222222222222,2917.4444444444443,833.5555555555555,Tb927_02_v5.1:1013084..1013243:f,False
159,Tb927_02_v5.1,1044559,1045506,NA_peak_741,1043302,1046086,Tb927.2.5760,+,947,1070,60,1,7127,327,21,0.9396551724137931,0.06034482758620685,6696.922413793104,430.0775862068962,Tb927_02_v5.1:1044559..1045506:f,True
160,Tb927_02_v5.1,1071314,1071840,NA_peak_745,1069343,1071596,Tb927.2.5870,+,282,322,10,12,2081,50,9,0.847457627118644,0.15254237288135597,1763.5593220338983,317.44067796610176,Tb927_02_v5.1:1071314..1071596:f,False
161,Tb927_02_v5.1,1081560,1083045,NA_peak_747,1081884,1082234,Tb927.2.5950,+,350,503,7,12,2501,77,69,0.5273972602739726,0.4726027397260274,1319.0205479452054,1181.9794520547946,Tb927_02_v5.1:1081884..1082234:f,False
162,Tb927_02_v5.1,1087210,1088642,NA_peak_749,1087071,1087644,Tb927.2.5980,+,434,950,21,29,4670,109,169,0.3920863309352518,0.6079136690647482,1831.0431654676258,2838.956834532374,Tb927_02_v5.1:1087210..1087644:f,False
163,Tb927_02_v5.1,1101576,1102128,NA_peak_751,1101927,1102547,Tb927.2.6100,+,201,1773,65,73,8397,64,417,0.13305613305613306,0.8669438669438669,1117.2723492723494,7279.727650727651,Tb927_02_v5.1:1101927..1102128:f,False
164,Tb927_02_v5.1,1102138,1103700,NA_peak_752,1101927,1102547,Tb927.2.6100,+,409,4970,67,104,24114,56,541,0.09380234505862646,0.9061976549413735,2261.9497487437184,21852.05025125628,Tb927_02_v5.1:1102138..1102547:f,False
165,Tb927_02_v5.1,1109491,1109999,NA_peak_754,1108870,1110069,Tb927.2.6150,+,508,268,9,13,1471,0,89,0.0,1.0,0.0,1471.0,Tb927_02_v5.1:1109491..1109999:f,True
166,Tb927_02_v5.1,1119855,1120364,NA_peak_757,1119336,1120505,Tb927.2.6200,+,509,290,12,15,1284,0,76,0.0,1.0,0.0,1284.0,Tb927_02_v5.1:1119855..1120364:f,True
167,Tb927_02_v5.1,1127230,1127962,NA_peak_760,1125963,1128186,Tb927.2.6210,+,732,226,0,0,1132,0,0,,,,,Tb927_02_v5.1:1127230..1127962:f,True
168,Tb927_02_v5.1,1161378,1161733,NA_peak_772,1160909,1162050,Tb927.2.6320,+,355,139,5,15,540,12,81,0.12903225806451613,0.8709677419354839,69.6774193548387,470.3225806451613,Tb927_02_v5.1:1161378..1161733:f,True
169,Tb927_02_v5.1,1161959,1162305,NA_peak_773,1160909,1162050,Tb927.2.6320,+,91,223,1,1,819,0,4,0.0,1.0,0.0,819.0,Tb927_02_v5.1:1161959..1162050:f,False
170,Tb927_03_v5.1,114316,115100,NA_peak_810,114372,115422,Tb927.3.510,+,728,535,28,19,3432,182,77,0.7027027027027027,0.29729729729729726,2411.675675675676,1020.3243243243242,Tb927_03_v5.1:114372..115100:f,False
171,Tb927_03_v5.1,147649,149509,NA_peak_819,148504,149253,Tb927.3.590,+,749,1548,36,55,8145,245,23,0.914179104477612,0.08582089552238803,7445.98880597015,699.0111940298505,Tb927_03_v5.1:148504..149253:f,False
172,Tb927_03_v5.1,151007,152151,NA_peak_821,151981,152523,Tb927.3.600,-,170,1249,4,22,8579,37,129,0.22289156626506024,0.7771084337349398,1912.1867469879517,6666.813253012048,Tb927_03_v5.1:151981..152151:r,False
173,Tb927_03_v5.1,187000,187650,NA_peak_825,187023,187244,Tb927.3.780,-,221,275,13,1,1517,37,6,0.8604651162790697,0.13953488372093026,1305.3255813953488,211.6744186046512,Tb927_03_v5.1:187023..187244:r,False
174,Tb927_03_v5.1,195352,196425,NA_peak_826,195057,195484,Tb927.3.840,-,132,4727,89,143,34249,299,1371,0.17904191616766468,0.8209580838323354,6132.006586826347,28116.993413173655,Tb927_03_v5.1:195352..195484:r,False
175,Tb927_03_v5.1,233233,234010,NA_peak_831,233435,234735,Tb927.3.945,+,575,332,4,30,2229,42,116,0.26582278481012656,0.7341772151898734,592.5189873417721,1636.4810126582279,Tb927_03_v5.1:233435..234010:f,False
176,Tb927_03_v5.1,242284,243128,NA_peak_832,242647,243070,Tb927.3.980,+,423,1291,83,18,5685,56,138,0.28865979381443296,0.711340206185567,1641.0309278350514,4043.9690721649486,Tb927_03_v5.1:242647..243070:f,False
177,Tb927_03_v5.1,244057,244912,NA_peak_833,244819,245316,Tb927.3.990,+,93,2058,95,63,12735,44,911,0.04607329842931937,0.9539267015706806,586.7434554973822,12148.256544502618,Tb927_03_v5.1:244819..244912:f,False
178,Tb927_03_v5.1,245908,247982,NA_peak_834,246149,246594,Tb927.3.1000,+,445,1504,33,44,21350,57,664,0.07905686546463246,0.9209431345353676,1687.864077669903,19662.135922330097,Tb927_03_v5.1:246149..246594:f,False
179,Tb927_03_v5.1,251235,252668,NA_peak_835,252493,253012,Tb927.3.1020,+,175,2174,118,39,13441,389,281,0.5805970149253732,0.4194029850746268,7803.804477611941,5637.195522388059,Tb927_03_v5.1:252493..252668:f,False
180,Tb927_03_v5.1,263485,264202,NA_peak_839,263533,263702,Tb927.3.1060,+,169,314,5,19,2771,12,135,0.08163265306122448,0.9183673469387755,226.20408163265304,2544.795918367347,Tb927_03_v5.1:263533..263702:f,False
181,Tb927_03_v5.1,266389,267224,NA_peak_840,266890,267203,Tb927.3.1085,+,313,458,3,13,1790,9,38,0.19148936170212766,0.8085106382978724,342.7659574468085,1447.2340425531916,Tb927_03_v5.1:266890..267203:f,False
182,Tb927_03_v5.1,274691,275391,NA_peak_841,274244,275631,Tb927.3.1120,+,700,1519,8,150,6497,12,410,0.02843601895734597,0.9715639810426541,184.74881516587678,6312.251184834124,Tb927_03_v5.1:274691..275391:f,True
183,Tb927_03_v5.1,280668,281306,NA_peak_842,280818,280998,Tb927.3.1150,+,180,42,4,2,221,0,9,0.0,1.0,0.0,221.0,Tb927_03_v5.1:280818..280998:f,False
184,Tb927_03_v5.1,293549,295491,NA_peak_846,295004,295302,Tb927.3.1190,+,298,4594,22,123,20157,105,420,0.2,0.8,4031.4,16125.6,Tb927_03_v5.1:295004..295302:f,False
185,Tb927_03_v5.1,323014,324873,NA_peak_849,321955,323088,Tb927.3.1300,+,74,358,7,13,2955,8,101,0.07339449541284404,0.926605504587156,216.88073394495413,2738.119266055046,Tb927_03_v5.1:323014..323088:f,False
186,Tb927_03_v5.1,326536,327769,NA_peak_850,327124,327303,Tb927.3.1310,+,179,2666,84,49,19493,41,447,0.08401639344262295,0.9159836065573771,1637.731557377049,17855.268442622953,Tb927_03_v5.1:327124..327303:f,False
187,Tb927_03_v5.1,330127,331317,NA_peak_851,330880,331099,Tb927.3.1320,+,219,700,23,17,4518,95,174,0.35315985130111527,0.6468401486988847,1595.5762081784387,2922.4237918215613,Tb927_03_v5.1:330880..331099:f,False
188,Tb927_03_v5.1,339615,340812,NA_peak_855,340582,341161,Tb927.3.1350,+,230,552,12,27,2651,13,119,0.09848484848484848,0.9015151515151515,261.0833333333333,2389.9166666666665,Tb927_03_v5.1:340582..340812:f,False
189,Tb927_03_v5.1,340874,342253,NA_peak_856,340582,341161,Tb927.3.1350,+,287,569,17,18,3291,14,171,0.07567567567567568,0.9243243243243243,249.04864864864865,3041.951351351351,Tb927_03_v5.1:340874..341161:f,False
190,Tb927_03_v5.1,345908,346994,NA_peak_857,346043,347117,Tb927.3.1380,+,951,871,31,47,16401,12,858,0.013793103448275862,0.9862068965517241,226.2206896551724,16174.779310344828,Tb927_03_v5.1:346043..346994:f,False
191,Tb927_03_v5.1,353367,353739,NA_peak_860,353368,353633,Tb927.3.1410,+,265,89,5,3,595,2,20,0.09090909090909091,0.9090909090909091,54.09090909090909,540.9090909090909,Tb927_03_v5.1:353368..353633:f,False
192,Tb927_03_v5.1,369228,370124,NA_peak_864,369543,369911,Tb927.3.1440,+,368,2569,1,78,10315,3,2,0.6,0.4,6189.0,4126.0,Tb927_03_v5.1:369543..369911:f,False
193,Tb927_03_v5.1,400785,401706,NA_peak_870,401481,401722,Tb927.3.1540,-,225,866,8,5,6012,25,19,0.5681818181818182,0.43181818181818177,3415.909090909091,2596.090909090909,Tb927_03_v5.1:401481..401706:r,False
194,Tb927_03_v5.1,402559,403936,NA_peak_872,403441,403845,Tb927.3.1550,-,404,564,21,19,3283,45,160,0.21951219512195122,0.7804878048780488,720.6585365853658,2562.3414634146343,Tb927_03_v5.1:403441..403845:r,False
195,Tb927_03_v5.1,407480,408448,NA_peak_874,407164,407830,Tb927.3.1560,-,350,147,3,6,2061,44,91,0.32592592592592595,0.674074074074074,671.7333333333333,1389.2666666666667,Tb927_03_v5.1:407480..407830:r,False
196,Tb927_03_v5.1,408790,410318,NA_peak_875,409435,410683,Tb927.3.1570,-,883,2271,68,13,10123,174,43,0.8018433179723502,0.1981566820276498,8117.059907834101,2005.940092165899,Tb927_03_v5.1:409435..410318:r,False
197,Tb927_03_v5.1,410420,411493,NA_peak_876,409435,410683,Tb927.3.1570,-,263,2332,57,36,8497,212,91,0.6996699669966997,0.3003300330033003,5945.095709570957,2551.9042904290427,Tb927_03_v5.1:410420..410683:r,False
198,Tb927_03_v5.1,428444,428783,NA_peak_879,428259,431778,Tb927.3.1630,-,339,50,4,3,185,1,6,0.14285714285714285,0.8571428571428572,26.428571428571427,158.57142857142858,Tb927_03_v5.1:428444..428783:r,True
199,Tb927_03_v5.1,434078,435091,NA_peak_880,433221,436050,Tb927.3.1660,-,1013,1934,62,124,12886,20,816,0.023923444976076555,0.9760765550239234,308.2775119617225,12577.722488038278,Tb927_03_v5.1:434078..435091:r,True
200,Tb927_03_v5.1,445665,448259,NA_peak_882,446114,446785,Tb927.3.1700,-,671,5731,76,105,26884,208,561,0.270481144343303,0.7295188556566969,7271.615084525358,19612.384915474642,Tb927_03_v5.1:446114..446785:r,False
201,Tb927_03_v5.1,451772,453009,NA_peak_883,452003,452165,Tb927.3.1730,-,162,1000,35,66,5255,136,303,0.3097949886104784,0.6902050113895216,1627.972665148064,3627.0273348519363,Tb927_03_v5.1:452003..452165:r,False
202,Tb927_03_v5.1,464824,465685,NA_peak_885,465440,465707,Tb927.3.1800,-,245,453,7,7,3106,83,10,0.8924731182795699,0.10752688172043012,2772.021505376344,333.978494623656,Tb927_03_v5.1:465440..465685:r,False
203,Tb927_03_v5.1,469184,471206,NA_peak_886,470285,470815,Tb927.3.1810,-,530,1554,41,47,11296,398,53,0.8824833702882483,0.1175166297117517,9968.532150776053,1327.4678492239473,Tb927_03_v5.1:470285..470815:r,False
204,Tb927_03_v5.1,481661,482669,NA_peak_887,482401,483929,Tb927.3.1860,-,268,400,37,42,22617,1492,3,0.9979933110367893,0.0020066889632106566,22571.614715719064,45.38528428093542,Tb927_03_v5.1:482401..482669:r,False
205,Tb927_03_v5.1,487280,488375,NA_peak_888,488159,488403,Tb927.3.1880,-,216,438,40,1,2417,90,10,0.9,0.09999999999999998,2175.3,241.69999999999996,Tb927_03_v5.1:488159..488375:r,False
206,Tb927_03_v5.1,490794,491742,NA_peak_889,490697,490952,Tb927.3.1890,-,158,2745,40,186,15755,427,484,0.46871569703622395,0.531284302963776,7384.615806805708,8370.384193194292,Tb927_03_v5.1:490794..490952:r,False
207,Tb927_03_v5.1,500131,501296,NA_peak_890,497029,500959,Tb927.3.1910,-,828,1110,24,34,6827,23,128,0.152317880794702,0.847682119205298,1039.8741721854306,5787.12582781457,Tb927_03_v5.1:500131..500959:r,False
208,Tb927_03_v5.1,518910,520204,NA_peak_891,518617,519225,Tb927.3.1990,-,315,24,0,0,463,24,6,0.8,0.19999999999999996,370.40000000000003,92.59999999999998,Tb927_03_v5.1:518910..519225:r,False
209,Tb927_03_v5.1,522524,523104,NA_peak_892,522343,522584,Tb927.3.2010,-,60,1544,73,10,7460,261,34,0.8847457627118644,0.11525423728813555,6600.203389830509,859.7966101694913,Tb927_03_v5.1:522524..522584:r,False
210,Tb927_03_v5.1,523829,525225,NA_peak_893,524376,525008,Tb927.3.2020,-,632,4241,161,55,16950,635,58,0.9163059163059163,0.08369408369408371,15531.38528138528,1418.6147186147189,Tb927_03_v5.1:524376..525008:r,False
211,Tb927_03_v5.1,532176,533164,NA_peak_895,532850,534326,Tb927.3.2050,-,314,1374,11,48,6265,180,11,0.9424083769633508,0.05759162303664922,5904.188481675393,360.81151832460733,Tb927_03_v5.1:532850..533164:r,False
212,Tb927_03_v5.1,539974,541011,NA_peak_897,539322,541019,Tb927.3.2060,-,1037,3346,105,130,16636,61,896,0.06374085684430512,0.9362591431556949,1060.3928944618601,15575.60710553814,Tb927_03_v5.1:539974..541011:r,True
213,Tb927_03_v5.1,541998,545121,NA_peak_898,542738,543222,Tb927.3.2070,-,484,10597,120,182,67934,572,1117,0.33866193013617524,0.6613380698638247,23006.65956187093,44927.34043812907,Tb927_03_v5.1:542738..543222:r,False
214,Tb927_03_v5.1,552579,554293,NA_peak_900,552061,553024,Tb927.3.2100,-,445,337,10,4,14436,20,11,0.6451612903225806,0.3548387096774194,9313.548387096775,5122.451612903226,Tb927_03_v5.1:552579..553024:r,False
215,Tb927_03_v5.1,554311,554643,NA_peak_901,554293,556357,Tb927.3.2110,-,332,117,6,2,621,13,8,0.6190476190476191,0.38095238095238093,384.42857142857144,236.57142857142856,Tb927_03_v5.1:554311..554643:r,True
216,Tb927_03_v5.1,559894,560716,NA_peak_904,560174,560388,Tb927.3.2130,-,214,271,7,13,1323,35,76,0.3153153153153153,0.6846846846846847,417.16216216216213,905.8378378378378,Tb927_03_v5.1:560174..560388:r,False
217,Tb927_03_v5.1,565346,567176,NA_peak_905,566476,566855,Tb927.3.2150,-,379,680,21,15,12754,364,106,0.774468085106383,0.225531914893617,9877.565957446808,2876.4340425531914,Tb927_03_v5.1:566476..566855:r,False
218,Tb927_03_v5.1,569508,571071,NA_peak_906,569982,570056,Tb927.3.2170,-,74,543,18,12,4689,129,77,0.6262135922330098,0.37378640776699024,2936.3155339805826,1752.6844660194172,Tb927_03_v5.1:569982..570056:r,False
219,Tb927_03_v5.1,572640,574250,NA_peak_907,573104,573647,Tb927.3.2180,-,543,1248,51,21,14152,669,104,0.8654592496765847,0.13454075032341528,12247.979301423027,1904.020698576973,Tb927_03_v5.1:573104..573647:r,False
220,Tb927_03_v5.1,606896,607541,NA_peak_914,606957,607101,Tb927.3.2390,+,144,67,1,0,472,7,33,0.175,0.825,82.6,389.4,Tb927_03_v5.1:606957..607101:f,False
221,Tb927_03_v5.1,608953,610205,NA_peak_915,609694,609883,Tb927.3.2410,+,189,1933,127,12,18706,949,44,0.9556898288016112,0.04431017119838876,17877.13393756294,828.8660624370601,Tb927_03_v5.1:609694..609883:f,False
222,Tb927_03_v5.1,613286,613630,NA_peak_916,613625,614054,Tb927.3.2430,+,5,1414,135,9,5046,386,52,0.8812785388127854,0.1187214611872146,4446.931506849315,599.0684931506848,Tb927_03_v5.1:613625..613630:f,False
223,Tb927_03_v5.1,613744,614518,NA_peak_917,613625,614054,Tb927.3.2430,+,310,3198,80,6,11140,230,42,0.8455882352941176,0.15441176470588236,9419.85294117647,1720.1470588235295,Tb927_03_v5.1:613744..614054:f,False
224,Tb927_03_v5.1,616658,617008,NA_peak_918,615703,617588,Tb927.3.2440,+,350,98,6,6,420,30,1,0.967741935483871,0.032258064516129004,406.4516129032258,13.548387096774182,Tb927_03_v5.1:616658..617008:f,True
225,Tb927_03_v5.1,618114,619249,NA_peak_919,618816,619316,Tb927.3.2460,+,433,660,18,85,4313,93,317,0.22682926829268293,0.7731707317073171,978.3146341463415,3334.685365853659,Tb927_03_v5.1:618816..619249:f,False
